"","X","file","tier_num","tier_name","tier_type","tier_xmin","tier_xmax","xmin","xmax","text","annotation_num","word","rate","Word","WFfreqcount","spell.check.OK..1.0.","CUMfreqcount","SUBTLEX","lgSUBTLEX","Google00","Google00cum","Google00pm","lgGoogle00","duration","length","log_freq","log_duration","log_freq_z","duration_z","length_z","rate_z"
"224",17460,"0cd4a0b46a299e3ce704ffc9480a2e39.TextGrid",1,"ORT-MAU","IntervalTier",0,5.269977,2.96712,3.217098,"dass",11,"dass",12.713527971754,"dass",123254,1,141710,5579.35,5.151,19137820,19656969,3248.89433,7.294,0.249978,4,11.7220025457394,-1.38638236499212,1.36529132343425,-1.23456799821476,-1.16311935621231,1.35086876236017
"225",17555,"0cd9ef70e4ed26bc8a6b3268f4336948.TextGrid",1,"ORT-MAU","IntervalTier",0,3.310023,0.417098,0.84712,"dieser",2,"dieser",10.5739446523483,"dieser",19662,1,25517,1004.65,4.407,9124648,10485476,1733.0344,7.021,0.430022,6,9.88644311792687,-0.843918908812602,0.685522972048192,0.0842536882150805,0.33337815942391,-0.865384291536003
"226",17570,"0cd9ef70e4ed26bc8a6b3268f4336948.TextGrid",1,"ORT-MAU","IntervalTier",0,3.310023,1.417098,1.957098,"befindet",5,"befindet",10.5739446523483,"befindet",726,1,741,29.17,2.87,333399,341197,56.39288,5.533,0.54,8,6.5875500148248,-0.616186139423817,-0.536166226414316,0.889842163422146,1.82987567506012,-0.865384291536003
"227",17580,"0cd9ef70e4ed26bc8a6b3268f4336948.TextGrid",1,"ORT-MAU","IntervalTier",0,3.310023,1.957098,2.16712,"sich",6,"sich",10.5739446523483,"sich",83233,1,83756,3297.61,4.923,42974698,43116211,7126.2265,7.635,0.210022,4,11.329399182786,-1.56054299184705,1.21989731616885,-1.5272455620491,-1.16311935621231,-0.865384291536003
"228",17622,"0cdaf2d32edc87d6acf34e6ba05eca13.TextGrid",1,"ORT-MAU","IntervalTier",0,4.44,1.24712,1.56712,"oben",5,"oben",11.4864864864865,"oben",4973,1,5202,204.81,3.716,1094674,1127785,186.39976,6.052,0.32,4,8.51177855871474,-1.13943428318836,0.176439230620054,-0.721657086842037,-1.16311935621231,0.0798575265197449
"229",17637,"0cdaf2d32edc87d6acf34e6ba05eca13.TextGrid",1,"ORT-MAU","IntervalTier",0,4.44,2.30712,2.587075,"hältst",8,"hältst",11.4864864864865,"hältst",1576,1,1852,72.92,3.268,8480,9069,1.49892,3.958,0.279955,6,7.36264527041782,-1.27312640301453,-0.249122823690199,-1.01498657537308,0.33337815942391,0.0798575265197449
"230",17687,"0cdb35c2109d655914f70a1cbe3e1018.TextGrid",1,"ORT-MAU","IntervalTier",0,3.9,0.217098,0.70712,"bisschen",2,"bisschen",12.3076923076923,"bisschen",6586,1,7658,301.51,3.884,114980,115869,19.15077,5.064,0.490022,8,8.79270146293631,-0.713304990926164,0.280474271150917,0.523753483741676,1.82987567506012,0.930490400975971
"231",17907,"0cdc6781a0fa381e92ecb3bfd43fe8b9.TextGrid",1,"ORT-MAU","IntervalTier",0,5.34,2.277098,2.837098,"Programm",9,"programm",10.4868913857678,"Programm",811,1,822,32.36,2.915,596639,600753,99.29217,5.779,0.56,8,6.69826805411541,-0.579818495252942,-0.49516367542256,1.03634209526434,1.82987567506012,-0.955557021039363
"232",17973,"0ce0e65a4c8ede5f2785bbcda23295bc.TextGrid",1,"ORT-MAU","IntervalTier",0,2.469977,0.32712,0.697098,"schnell",3,"schnell",10.5264138087116,"schnell",8885,1,11518,453.48,4.061,727318,772423,127.6657,5.888,0.369978,7,9.09211974058875,-0.99431173457111,0.391358760037891,-0.355568407161568,1.08162691724202,-0.914618353331436
"233",17999,"0ce0e65a4c8ede5f2785bbcda23295bc.TextGrid",1,"ORT-MAU","IntervalTier",0,2.469977,1.957098,2.40712,"allein",8,"allein",10.5264138087116,"allein",7287,1,7760,305.52,3.89,1306371,1455563,240.57475,6.163,0.450022,6,8.89384721767028,-0.798458808523906,0.31793188865075,0.230753620057279,0.33337815942391,-0.914618353331436
"234",18085,"0ce1e9fbc5773c5f97bd490c0bc076b4.TextGrid",1,"ORT-MAU","IntervalTier",0,6.32,5.477098,5.78712,"selbst",12,"selbst",10.2848101265823,"selbst",12629,1,14583,574.16,4.164,5098502,5715530,944.66003,6.757,0.310022,6,9.44375103564617,-1.1711120162791,0.521579455764308,-0.79474590283811,0.33337815942391,-1.16487965117159
"235",18108,"0ce8172c03132373164415816bfa5220.TextGrid",1,"ORT-MAU","IntervalTier",0,1.790023,0.177098,0.557098,"seid",2,"seid",11.7316928329971,"seid",7997,1,10040,395.29,4.002,51231,62455,10.32253,4.796,0.38,4,8.98682175033189,-0.967584026261706,0.352363432424623,-0.282157291315442,-1.16311935621231,0.333850586458063
"236",18199,"0ceaf847684e4977f3f87abacb4c8bba.TextGrid",1,"ORT-MAU","IntervalTier",0,11.62,4.14712,4.517098,"Marine",10,"marine",11.790017211704,"Marine",351,1,353,13.9,2.549,37936,40912,6.76192,4.612,0.369978,6,5.86078622346587,-0.994311734571111,-0.805310889786996,-0.35556840716157,0.33337815942391,0.394264958384309
"237",18358,"0ced1898a18ed6ddfeeff5bcfd485fc6.TextGrid",1,"ORT-MAU","IntervalTier",0,3.02,1.237098,1.917098,"subtilen",6,"subtilen",12.2516556291391,"subtilen",9,1,9,0.35,1,10460,10595,1.75114,4.025,0.68,8,2.19722457733622,-0.385662480811985,-2.16204890799359,1.91534168631753,1.82987567506012,0.872445706550038
"238",18485,"0cf91be5ce94ff566520aa47a5b573c8.TextGrid",1,"ORT-MAU","IntervalTier",0,7.549977,0,0.442086,"Also",1,"also",12.1854675848681,"Also",28108,1,45991,1810.74,4.663,351304,4917196,812.71178,6.692,0.442086,4,10.2438095123121,-0.816250845695006,0.817867564694547,0.172622447102295,-1.16311935621231,0.803885882814002
"239",18497,"0cf91be5ce94ff566520aa47a5b573c8.TextGrid",1,"ORT-MAU","IntervalTier",0,7.549977,0.72712,1.14712,"weiter",3,"weiter",12.1854675848681,"weiter",11712,1,13034,513.17,4.115,1742691,1855603,306.69317,6.268,0.42,6,9.36836923620109,-0.867500567704723,0.49366308282815,0.0108425723689546,0.33337815942391,0.803885882814002
"240",18531,"0cf91be5ce94ff566520aa47a5b573c8.TextGrid",1,"ORT-MAU","IntervalTier",0,7.549977,3.037098,3.24712,"denn",7,"denn",12.1854675848681,"denn",32609,1,36374,1432.1,4.561,2568171,3760208,621.48536,6.575,0.210022,4,10.3923436028731,-1.56054299184705,0.872874649910868,-1.5272455620491,-1.16311935621231,0.803885882814002
"241",18603,"0cf91be5ce94ff566520aa47a5b573c8.TextGrid",1,"ORT-MAU","IntervalTier",0,7.549977,6.447075,6.637098,"viel",21,"viel",12.1854675848681,"viel",24372,1,27309,1075.2,4.436,1862719,1937123,320.16675,6.287,0.190023,4,10.1011902113684,-1.66061016151635,0.765050921654082,-1.67373816889471,-1.16311935621231,0.803885882814002
"242",18615,"0cf91be5ce94ff566520aa47a5b573c8.TextGrid",1,"ORT-MAU","IntervalTier",0,7.549977,7.057098,7.48712,"gebaut",23,"gebaut",12.1854675848681,"gebaut",1166,1,1176,46.3,3.071,98632,99553,16.45407,4.998,0.430022,6,7.06133436691044,-0.843918908812602,-0.360708214513505,0.0842536882150817,0.33337815942391,0.803885882814002
"243",18625,"0cf97d08dd4c91c051abcfae4baddaff.TextGrid",1,"ORT-MAU","IntervalTier",0,4.229977,0,0.34712,"Schicht",1,"schicht",12.0568031457381,"Schicht",269,1,271,10.67,2.435,145077,147103,24.31311,5.168,0.34712,7,5.59471137960184,-1.05808473749204,-0.903847202596166,-0.523003179264016,1.08162691724202,0.670610887835584
"244",18659,"0cf97d08dd4c91c051abcfae4baddaff.TextGrid",1,"ORT-MAU","IntervalTier",0,4.229977,1.717098,2.277098,"Gestein",8,"gestein",12.0568031457381,"Gestein",28,1,30,1.18,1.491,8412,8474,1.40058,3.928,0.56,7,3.3322045101752,-0.579818495252942,-1.74172830920934,1.03634209526434,1.08162691724202,0.670610887835584
"245",18828,"0d08a5d96f5f58f436b6dec50c036a54.TextGrid",1,"ORT-MAU","IntervalTier",0,4.169977,2.187075,2.687075,"Zeit",9,"zeit",10.5516169513645,"Zeit",26937,1,27207,1071.18,4.435,4668850,4733142,782.29142,6.675,0.5,4,10.2012560851889,-0.693147180559945,0.802108623543937,0.596842299737749,-1.16311935621231,-0.888512082374069
"246",18841,"0d08a5d96f5f58f436b6dec50c036a54.TextGrid",1,"ORT-MAU","IntervalTier",0,4.169977,3.117098,3.66712,"zartes",12,"zartes",10.5516169513645,"zartes",20,1,22,0.87,1.362,3062,3408,0.56327,3.533,0.550022,6,2.99573227355399,-0.597797001555599,-1.86633510434196,0.963253279268273,0.33337815942391,-0.888512082374069
"247",18938,"0d096db5370e8a2e157f142ee475ff11.TextGrid",1,"ORT-MAU","IntervalTier",0,11.58,1.837098,2.407075,"keine",7,"keine",10.880829015544,"keine",43065,1,57210,2252.45,4.757,4938396,5160503,852.92544,6.713,0.569977,5,10.6704658812233,-0.562159269844853,0.975872526075044,1.10942358626382,-0.414870598394198,-0.547503047577545
"248",18962,"0d096db5370e8a2e157f142ee475ff11.TextGrid",1,"ORT-MAU","IntervalTier",0,11.58,3.507075,4.06712,"Cannabis",10,"cannabis",10.880829015544,"Cannabis",10,0,10,0.39,1.041,9180,9591,1.5852,3.982,0.560045,8,2.30258509299405,-0.579738141338547,-2.12303042515686,1.03667172011099,1.82987567506012,-0.547503047577545
"249",18999,"0d096db5370e8a2e157f142ee475ff11.TextGrid",1,"ORT-MAU","IntervalTier",0,11.58,5.92712,6.437098,"seltenen",17,"seltenen",10.880829015544,"seltenen",67,1,67,2.64,1.833,48278,48734,8.05473,4.688,0.509977999999999,8,4.20469261939097,-0.673387691449107,-1.41861711236166,0.669931115733817,1.82987567506012,-0.547503047577545
"250",19043,"0d096db5370e8a2e157f142ee475ff11.TextGrid",1,"ORT-MAU","IntervalTier",0,11.58,8.26712,8.617098,"wirklich",25,"wirklich",10.880829015544,"wirklich",26631,1,33877,1333.79,4.53,878937,899960,148.74495,5.954,0.349978,8,10.1898312297364,-1.04988498361713,0.797877621791508,-0.502068339003765,1.82987567506012,-0.547503047577545
"251",19171,"0d0a1445129ae234ace0fdd969f8bf58.TextGrid",1,"ORT-MAU","IntervalTier",0,4.369977,3.80712,4.277098,"Seite",13,"seite",11.6705419731042,"Seite",5551,1,5601,220.52,3.748,1823225,1830262,302.50482,6.263,0.469978,5,8.62173337069016,-0.755069393884224,0.217159133299845,0.376931252049423,-0.414870598394198,0.270508449343412
"252",19185,"0d0c41419d56e1af593f7c2f8f704fe8.TextGrid",1,"ORT-MAU","IntervalTier",0,2.62,0.18712,0.767075,"Himmels",2,"himmels",10.6870229007634,"Himmels",569,1,571,22.48,2.757,32639,32911,5.43951,4.517,0.579955,7,6.34388043412633,-0.544804764658534,-0.626405129412802,1.1825124022599,1.08162691724202,-0.748254002144513
"253",19281,"0d101ce7389092951b245f48ace9d61e.TextGrid",1,"ORT-MAU","IntervalTier",0,2.589977,1.177098,1.817098,"vielmals",4,"vielmals",11.1970106298241,"vielmals",293,1,296,11.65,2.473,3393,3545,0.58592,3.55,0.64,8,5.68017260901707,-0.446287102628419,-0.87219808345201,1.62234182263314,1.82987567506012,-0.219991395248563
"254",19359,"0d14c49c3db9a2e3ee0e111f4d74ecab.TextGrid",1,"ORT-MAU","IntervalTier",0,3.689977,0.80712,1.497098,"Pegasus",3,"pegasus",8.13013197643237,"Pegasus",175,1,176,6.93,2.248,3028,3233,0.53435,3.51,0.689978,7,5.16478597392351,-0.37109556595711,-1.06306279638668,1.98843050231361,1.08162691724202,-3.39676844331246
"255",19395,"0d18e306757f68b9e1c9a4492378f4ed.TextGrid",1,"ORT-MAU","IntervalTier",0,8.749977,0.087075,0.557098,"liegen",2,"liegen",11.5428874841614,"liegen",2130,1,2163,85.16,3.335,887668,918501,151.8094,5.963,0.470023,6,7.66387725870347,-0.754973649305155,-0.137566657782943,0.37726087689607,0.33337815942391,0.138279595062748
"256",19416,"0d18e306757f68b9e1c9a4492378f4ed.TextGrid",1,"ORT-MAU","IntervalTier",0,8.749977,1.317098,1.617098,"schon",7,"schon",11.5428874841614,"schon",65985,1,71833,2828.18,4.856,4379141,4823385,797.20674,6.683,0.3,5,11.0971827224509,-1.20397280432594,1.13389988235393,-0.868157018684237,-0.414870598394198,0.138279595062748
"257",19421,"0d18e306757f68b9e1c9a4492378f4ed.TextGrid",1,"ORT-MAU","IntervalTier",0,8.749977,1.617098,2.097098,"gesagt",8,"gesagt",11.5428874841614,"gesagt",23480,1,23505,925.43,4.371,648214,651469,107.67448,5.814,0.48,6,10.063904273942,-0.7339691750802,0.751242706114909,0.45034236789555,0.33337815942391,0.138279595062748
"258",19443,"0d18e306757f68b9e1c9a4492378f4ed.TextGrid",1,"ORT-MAU","IntervalTier",0,8.749977,3.26712,3.512109,"dass",12,"dass",11.5428874841614,"dass",123254,1,141710,5579.35,5.151,19137820,19656969,3248.89433,7.294,0.244989,4,11.7220025457394,-1.40654196740454,1.36529132343425,-1.27111240621279,-1.16311935621231,0.138279595062748
"259",19669,"0d1f1eb14be7e0017054281c07bd54b7.TextGrid",1,"ORT-MAU","IntervalTier",0,4.309977,2.837098,3.22712,"Leuten",9,"leuten",11.1369503827979,"Leuten",3038,1,3053,120.2,3.485,132658,133789,22.11258,5.126,0.390022,6,8.01895468315572,-0.941552131193033,-0.00606974639066847,-0.208746175469315,0.33337815942391,-0.282203838523052
"260",19696,"0d1f1eb14be7e0017054281c07bd54b7.TextGrid",1,"ORT-MAU","IntervalTier",0,4.309977,4.04712,4.309977,"fällt",14,"fällt",11.1369503827979,"fällt",2370,1,2547,100.28,3.406,486156,499731,82.5953,5.699,0.262857,5,7.77064523412918,-1.33614512091283,-0.0980269460545933,-1.14022936710497,-0.414870598394198,-0.282203838523052
"261",20119,"0d3f41711d3d28cf03932f1c36de88cf.TextGrid",1,"ORT-MAU","IntervalTier",0,2.8,1.067075,1.32712,"wollte",4,"wollte",11.4285714285714,"wollte",21926,1,22333,879.29,4.349,1071107,1094377,180.8781,6.039,0.260045,6,9.99542842623448,-1.34690058601961,0.725883835461838,-1.16082725752199,0.33337815942391,0.0198671429685376
"262",20201,"0d444dffa89c568f5793c6a17c031bb6.TextGrid",1,"ORT-MAU","IntervalTier",0,9.269977,2.817098,3.157098,"gute",11,"gute",12.4056402728939,"gute",6958,1,12667,498.72,4.103,627908,762825,126.07935,5.882,0.34,4,8.84764735571189,-1.07880966137193,0.300822552106333,-0.57515715499984,-1.16311935621231,1.03194822925127
"263",20243,"0d444dffa89c568f5793c6a17c031bb6.TextGrid",1,"ORT-MAU","IntervalTier",0,9.269977,5.12712,5.557098,"auch",17,"auch",12.4056402728939,"auch",69295,1,73515,2894.41,4.866,29153110,32379659,5351.69438,7.51,0.429978,4,11.1461280325029,-0.844021234394086,1.15202594910937,0.0839313883650294,-1.16311935621231,1.03194822925127
"264",20251,"0d444dffa89c568f5793c6a17c031bb6.TextGrid",1,"ORT-MAU","IntervalTier",0,9.269977,5.68712,6.217098,"zeigen",19,"zeigen",12.4056402728939,"zeigen",4687,1,5245,206.5,3.72,1118072,1148328,189.7951,6.06,0.529978,6,8.45254799792271,-0.634919782731473,0.154504195419774,0.816431047576019,0.33337815942391,1.03194822925127
"265",20288,"0d444dffa89c568f5793c6a17c031bb6.TextGrid",1,"ORT-MAU","IntervalTier",0,9.269977,7.477098,7.94712,"unsere",27,"unsere",12.4056402728939,"unsere",12727,1,15609,614.55,4.193,996422,1194502,197.42671,6.077,0.470022,6,9.45148099999205,-0.754975776862878,0.524442117163363,0.377253551899479,0.33337815942391,1.03194822925127
"266",20319,"0d444dffa89c568f5793c6a17c031bb6.TextGrid",1,"ORT-MAU","IntervalTier",0,9.269977,9.117098,9.269977,"wird",31,"wird",12.4056402728939,"wird",62904,1,65198,2566.95,4.814,19861062,20186098,3336.34851,7.305,0.152879,4,11.0493650336714,-1.87810852014948,1.11619141104199,-1.94581784231204,-1.16311935621231,1.03194822925127
"267",20377,"0d4dabbb9f6d8dcb5f4015e450a7aac4.TextGrid",1,"ORT-MAU","IntervalTier",0,4.64,0.217098,0.677098,"Grunde",2,"grunde",12.0689655172414,"Grunde",552,1,554,21.81,2.744,368644,369779,61.11689,5.568,0.46,6,6.31354804627709,-0.776528789498996,-0.637638215615001,0.303842436053352,0.33337815942391,0.683209085223988
"268",20593,"0d589cb81ae7dade1f16cebb22cc0ac8.TextGrid",1,"ORT-MAU","IntervalTier",0,3.1,1.207075,1.417098,"auch",5,"auch",12.5806451612903,"auch",69295,1,73515,2894.41,4.866,29153110,32379659,5351.69438,7.51,0.210023,4,11.1461280325029,-1.56053823045244,1.15202594910937,-1.52723823705251,-1.16311935621231,1.21322423511535
"269",20729,"0d5b2093d72a325e0f70f164984acd70.TextGrid",1,"ORT-MAU","IntervalTier",0,9.389977,6.157098,6.512063,"auch",16,"auch",11.8211152167891,"auch",69295,1,73515,2894.41,4.866,29153110,32379659,5351.69438,7.51,0.354965,4,11.1461280325029,-1.03573608591648,1.15202594910937,-0.465538580998914,-1.16311935621231,0.426477328014799
"270",20849,"0d611ee11b4b3b35e38787c260589b70.TextGrid",1,"ORT-MAU","IntervalTier",0,4.829977,2.557098,2.997098,"ihre",8,"ihre",10.3520161690211,"ihre",14438,1,23614,929.72,4.373,6158716,7294903,1205.69804,6.863,0.44,4,9.57761889869911,-0.82098055206983,0.571155151975635,0.157342504211153,-1.16311935621231,-1.09526535036622
"271",20941,"0d6360fa2c33f752efccc33aa8c977ed.TextGrid",1,"ORT-MAU","IntervalTier",0,1.909977,0.079728,0.536825,"Ständig",2,"ständig",14.136295882097,"ständig",1842,1,1948,76.7,3.29,346474,355719,58.79306,5.551,0.457097,7,7.51860721681525,-0.782859656781268,-0.191364957845514,0.282577970946457,1.08162691724202,2.82462007537704
"272",21056,"0d639d4a0712151bcd5262e5d81c3e99.TextGrid",1,"ORT-MAU","IntervalTier",0,7.449977,4.367075,4.967075,"moderne",13,"moderne",12.3490314131171,"moderne",141,1,210,8.27,2.324,316568,724467,119.73956,5.86,0.600000000000001,7,4.94875989037817,-0.51082562376599,-1.14306439831956,1.32934195894874,1.08162691724202,0.973310850084958
"273",21131,"0d6741508109ae07870f88ece29a4656.TextGrid",1,"ORT-MAU","IntervalTier",0,1.630023,1.277098,1.630023,"nach",6,"nach",10.4293006908491,"nach",46626,1,51785,2038.86,4.714,16555266,18709773,3092.34223,7.272,0.352925,4,10.7499136044373,-1.04149970921187,1.00529464502814,-0.480481574046818,-1.16311935621231,-1.01521141838483
"274",21205,"0d6c6acd10cf83162f80c7350de19618.TextGrid",1,"ORT-MAU","IntervalTier",0,3.290023,1.487075,1.897098,"trinkt",5,"trinkt",10.334274258873,"trinkt",521,1,624,24.57,2.796,19456,20287,3.35303,4.307,0.410023,6,6.25575004175337,-0.891542023296217,-0.659042727859708,-0.0622389186305253,0.33337815942391,-1.11364302334163
"275",21269,"0d6eaf5f2dd95d42756308311703f130.TextGrid",1,"ORT-MAU","IntervalTier",0,2.669977,1.46712,1.917098,"Besten",7,"besten",12.7341920922914,"besten",3356,1,3977,156.58,3.6,466592,506110,83.64962,5.704,0.449978,6,8.1185050675871,-0.798556586301761,0.0307970527330265,0.230431320207226,0.33337815942391,1.37227336008334
"276",21460,"0d79eedcf5a5a65e46ef36e86bb52085.TextGrid",1,"ORT-MAU","IntervalTier",0,3.08,1.617098,2.097098,"anderen",7,"anderen",12.6623376623377,"anderen",14310,1,14785,582.11,4.17,5530213,5738595,948.47221,6.759,0.48,7,9.5687138725505,-0.7339691750802,0.567857326336013,0.45034236789555,1.08162691724202,1.29784410164946
"277",21507,"0d79f8405e6395a0f90843691fb6254f.TextGrid",1,"ORT-MAU","IntervalTier",0,4.229977,0.657098,1.277098,"schreibe",4,"schreibe",11.347579431283,"schreibe",583,1,611,24.06,2.787,40696,48085,7.94747,4.682,0.62,8,6.36818718635049,-0.478035800943,-0.617403535328398,1.47584189079094,1.82987567506012,-0.0640271179857055
"278",21629,"0d7af4e516a794d1b8f2a988ae2bca38.TextGrid",1,"ORT-MAU","IntervalTier",0,4.1,3.367075,3.70712,"keiner",13,"keiner",10.4878048780488,"keiner",3696,1,5560,218.91,3.745,424940,471718,77.96532,5.674,0.340045,6,8.21500643276157,-1.07867731718863,0.066534699205925,-0.574827530153191,0.33337815942391,-0.954610794716174
"279",21658,"0d7b6bba59a8da487e0dcc03cd35677a.TextGrid",1,"ORT-MAU","IntervalTier",0,3.2,0.677098,1.047075,"gerne",3,"gerne",13.4375,"gerne",5239,1,5530,217.73,3.743,297015,308726,51.02608,5.49,0.369977,5,8.56388591940822,-0.994314437438176,0.195736309285548,-0.355575732158159,-0.414870598394198,2.10078357239957
"280",21723,"0d7c53ed6f37a69c3f60928b232cc2f9.TextGrid",1,"ORT-MAU","IntervalTier",0,5.2,1.227075,1.617098,"einer",5,"einer",10.7692307692308,"einer",31224,1,33429,1316.15,4.524,22239827,22419576,3705.49668,7.351,0.390023,5,10.3489423088605,-0.94154956723839,0.856801715615204,-0.208738850472724,-0.414870598394198,-0.66310030053696
"281",21878,"0d85a4aec411fdc9fa64672f2e6c6b44.TextGrid",1,"ORT-MAU","IntervalTier",0,2.369977,0.177098,0.697098,"Aula",2,"aula",10.9705706004742,"Aula",26,1,26,1.02,1.431,8095,8831,1.45958,3.946,0.52,4,3.25809653802148,-0.653926467406664,-1.76917294177868,0.743342231579947,-1.16311935621231,-0.454545666643073
"282",22008,"0d85cfc5a42f84dc4addcebd7ef611b9.TextGrid",1,"ORT-MAU","IntervalTier",0,2.52,1.057098,1.557098,"lange",5,"lange",11.1111111111111,"lange",13080,1,13608,535.77,4.134,1121174,1242971,205.43765,6.094,0.5,5,9.47883962501119,-0.693147180559945,0.53457392065807,0.596842299737749,-0.414870598394198,-0.308969033534121
"283",22039,"0d86187dc057a3b5b58630174b17c4bf.TextGrid",1,"ORT-MAU","IntervalTier",0,2.829977,0,0.357098,"Frag",1,"frag",13.0743112046494,"Frag",929,1,1592,62.68,3.202,3970,9439,1.56007,3.975,0.357098,4,6.83410873881384,-1.0297450250695,-0.444857378121879,-0.449914363267943,-1.16311935621231,1.7245802857427
"284",22073,"0d86187dc057a3b5b58630174b17c4bf.TextGrid",1,"ORT-MAU","IntervalTier",0,2.829977,1.777098,1.92712,"sich",7,"sich",13.0743112046494,"sich",83233,1,83756,3297.61,4.923,42974698,43116211,7126.2265,7.635,0.150022,4,11.329399182786,-1.89697332897372,1.21989731616885,-1.9667453575757,-1.16311935621231,1.7245802857427
"285",22078,"0d86187dc057a3b5b58630174b17c4bf.TextGrid",1,"ORT-MAU","IntervalTier",0,2.829977,1.92712,2.207075,"damit",8,"damit",13.0743112046494,"damit",21036,1,24225,953.78,4.384,4605740,5901472,975.39244,6.771,0.279955,5,9.95399053470923,-1.27312640301453,0.710538014029838,-1.01498657537308,-0.414870598394198,1.7245802857427
"286",22328,"0d8eca75eb65663d54dc7319b50e62de.TextGrid",1,"ORT-MAU","IntervalTier",0,8.809977,2.497098,3.097098,"Monaten",10,"monaten",12.2588288255463,"Monaten",1920,1,1933,76.11,3.286,267124,267489,44.21045,5.427,0.6,7,7.56008046502183,-0.51082562376599,-0.176006042665303,1.32934195894874,1.08162691724202,0.879875946961553
"287",22439,"0d94863a2f935a77d51f49b46c70e925.TextGrid",1,"ORT-MAU","IntervalTier",0,1.510023,0,0.44712,"sage",1,"sage",11.9203482331064,"sage",6792,1,7000,275.6,3.845,130361,186403,30.8086,5.27,0.44712,4,8.82350072799118,-0.804928264020694,0.291880257420294,0.209496479946976,-1.16311935621231,0.529266255870918
"288",22513,"0d95f23b0ebc476c6e141d15b43b8572.TextGrid",1,"ORT-MAU","IntervalTier",0,10.62,0.516735,0.776735,"mich",4,"mich",12.5235404896422,"mich",142969,1,144894,5704.71,5.161,2989664,3032096,501.14336,6.482,0.26,4,11.8703831025244,-1.34707364796661,1.42024155001651,-1.16115688236863,-1.16311935621231,1.15407327717697
"289",22589,"0d95f23b0ebc476c6e141d15b43b8572.TextGrid",1,"ORT-MAU","IntervalTier",0,10.62,4.766757,5.206757,"also",17,"also",12.5235404896422,"Also",28108,1,45991,1810.74,4.663,351304,4917196,812.71178,6.692,0.44,4,10.2438095123121,-0.820980552069831,0.817867564694547,0.15734250421115,-1.16311935621231,1.15407327717697
"290",22680,"0d95f23b0ebc476c6e141d15b43b8572.TextGrid",1,"ORT-MAU","IntervalTier",0,10.62,10.236735,10.62,"sowieso",28,"sowieso",12.5235404896422,"sowieso",2032,1,2056,80.95,3.313,78215,79818,13.19228,4.902,0.383265,7,7.61677580869837,-0.959028623052874,-0.155009882193288,-0.258241177442205,1.08162691724202,1.15407327717697
"291",22698,"0d96ffcd8c78ebc55a405f820e3ff6d3.TextGrid",1,"ORT-MAU","IntervalTier",0,3.510023,0.617098,0.907075,"nicht",3,"nicht",10.8261398856931,"nicht",422376,1,443722,17470.06,5.647,38334374,39503887,6529.18334,7.597,0.289977,5,12.9536511915782,-1.23795366949168,1.8214115431247,-0.941575459526954,-0.414870598394198,-0.604151905300294
"292",22718,"0d96ffcd8c78ebc55a405f820e3ff6d3.TextGrid",1,"ORT-MAU","IntervalTier",0,3.510023,1.70712,2.22712,"richtige",7,"richtige",10.8261398856931,"richtige",2165,1,3216,126.62,3.507,244839,274859,45.42856,5.439,0.52,8,7.68017564043659,-0.653926467406664,-0.131530828099026,0.743342231579949,1.82987567506012,-0.604151905300294
"293",23054,"0da818a17614194b2374f23a8cfc3377.TextGrid",1,"ORT-MAU","IntervalTier",0,3.150023,0.207075,0.597098,"seinen",2,"seinen",12.6983199805208,"seinen",7718,1,7893,310.76,3.897,2748393,2787499,460.71649,6.445,0.390023,6,8.95131054209756,-0.94154956723839,0.33921245778909,-0.208738850472724,0.33337815942391,1.33511580863852
"294",23097,"0da818a17614194b2374f23a8cfc3377.TextGrid",1,"ORT-MAU","IntervalTier",0,3.150023,2.577098,3.150023,"anlegen",9,"anlegen",12.6983199805208,"anlegen",270,1,295,11.61,2.471,54915,82797,13.68465,4.918,0.572925,7,5.59842195899838,-0.557000460886604,-0.902473052350278,1.13101767621737,1.08162691724202,1.33511580863852
"295",23190,"0db2cc1f693f6a59a163b6e64767da72.TextGrid",1,"ORT-MAU","IntervalTier",0,2.68,0.117098,0.54712,"habe",2,"habe",10.8208955223881,"habe",93527,1,95942,3777.39,4.982,3047382,3086855,510.1939,6.49,0.430022,4,11.4460054436442,-0.843918908812602,1.26308047030914,0.0842536882150813,-1.16311935621231,-0.609584194889128
"296",23356,"0db586eefbedd4eef5cd6a473a2e88bf.TextGrid",1,"ORT-MAU","IntervalTier",0,11.069977,3.077098,3.577098,"Europa",12,"europa",11.7434751671119,"Europa",471,1,476,18.74,2.679,955733,986057,162.97502,5.994,0.5,6,6.15485809401642,-0.693147180559945,-0.696406352236069,0.596842299737749,0.33337815942391,0.346055128214915
"297",23519,"0db6a0b0e5a9c829ab7014533371cfa7.TextGrid",1,"ORT-MAU","IntervalTier",0,3,0.817098,1.20712,"Gerät",5,"gerät",11,"Gerät",592,1,799,31.46,2.903,86662,188474,31.15089,5.275,0.390022,5,6.38350663488401,-0.941552131193033,-0.611730236978053,-0.208746175469316,-0.414870598394198,-0.424061695310047
"298",23698,"0dbbc925f89577532e1c5c0c64f50c66.TextGrid",1,"ORT-MAU","IntervalTier",0,3.070023,1.687075,2.297098,"gesundes",5,"gesundes",12.0520269717849,"gesundes",52,1,61,2.4,1.792,14960,16761,2.77025,4.224,0.610023,8,3.95124371858143,-0.49425861760756,-1.51247762096379,1.40276039979146,1.82987567506012,0.665663564675176
