"","bigram","bigram_position","word"
"7284","ls","5","smells"
"7285","ch","1","changing"
"7286","ha","2","changing"
"7287","an","3","changing"
"7288","ng","4","changing"
"7289","gi","5","changing"
"7290","in","6","changing"
"7291","ng","7","changing"
"7292","vi","1","video"
"7293","id","2","video"
"7294","de","3","video"
"7295","eo","4","video"
"7296","ho","1","honestly"
"7297","on","2","honestly"
"7298","ne","3","honestly"
"7299","es","4","honestly"
"7300","st","5","honestly"
"7301","tl","6","honestly"
"7302","ly","7","honestly"
"7303","mi","1","michael"
"7304","ic","2","michael"
"7305","ch","3","michael"
"7306","ha","4","michael"
"7307","ae","5","michael"
"7308","el","6","michael"
"7309","re","1","received"
"7310","ec","2","received"
"7311","ce","3","received"
"7312","ei","4","received"
"7313","iv","5","received"
"7314","ve","6","received"
"7315","ed","7","received"
"7316","sh","1","shock"
"7317","ho","2","shock"
"7318","oc","3","shock"
"7319","ck","4","shock"
"7320","cr","1","criminal"
"7321","ri","2","criminal"
"7322","im","3","criminal"
"7323","mi","4","criminal"
"7324","in","5","criminal"
"7325","na","6","criminal"
"7326","al","7","criminal"
"7327","de","1","destroyed"
"7328","es","2","destroyed"
"7329","st","3","destroyed"
"7330","tr","4","destroyed"
"7331","ro","5","destroyed"
"7332","oy","6","destroyed"
"7333","ye","7","destroyed"
"7334","ed","8","destroyed"
"7335","re","1","recently"
"7336","ec","2","recently"
"7337","ce","3","recently"
"7338","en","4","recently"
"7339","nt","5","recently"
"7340","tl","6","recently"
"7341","ly","7","recently"
"7342","fa","1","faces"
"7343","ac","2","faces"
"7344","ce","3","faces"
"7345","es","4","faces"
"7346","pr","1","pray"
"7347","ra","2","pray"
"7348","ay","3","pray"
"7349","sc","1","schedule"
"7350","ch","2","schedule"
"7351","he","3","schedule"
"7352","ed","4","schedule"
"7353","du","5","schedule"
"7354","ul","6","schedule"
"7355","le","7","schedule"
"7356","fo","1","forced"
"7357","or","2","forced"
"7358","rc","3","forced"
"7359","ce","4","forced"
"7360","ed","5","forced"
"7361","do","1","doc"
"7362","oc","2","doc"
"7363","mi","1","mike"
"7364","ik","2","mike"
"7365","ke","3","mike"
"7366","de","1","deliver"
"7367","el","2","deliver"
"7368","li","3","deliver"
"7369","iv","4","deliver"
"7370","ve","5","deliver"
"7371","er","6","deliver"
"7372","fo","1","focus"
"7373","oc","2","focus"
"7374","cu","3","focus"
"7375","us","4","focus"
"7376","sq","1","square"
"7377","qu","2","square"
"7378","ua","3","square"
"7379","ar","4","square"
"7380","re","5","square"
"7381","st","1","stolen"
"7382","to","2","stolen"
"7383","ol","3","stolen"
"7384","le","4","stolen"
"7385","en","5","stolen"
"7386","wa","1","watched"
"7387","at","2","watched"
"7388","tc","3","watched"
"7389","ch","4","watched"
"7390","he","5","watched"
"7391","ed","6","watched"
"7392","av","1","available"
"7393","va","2","available"
"7394","ai","3","available"
"7395","il","4","available"
"7396","la","5","available"
"7397","ab","6","available"
"7398","bl","7","available"
"7399","le","8","available"
"7400","co","1","concern"
"7401","on","2","concern"
"7402","nc","3","concern"
"7403","ce","4","concern"
"7404","er","5","concern"
"7405","rn","6","concern"
"7406","mo","1","moves"
"7407","ov","2","moves"
"7408","ve","3","moves"
"7409","es","4","moves"
"7410","pa","1","parts"
"7411","ar","2","parts"
"7412","rt","3","parts"
"7413","ts","4","parts"
"7414","pe","1","permission"
"7415","er","2","permission"
"7416","rm","3","permission"
"7417","mi","4","permission"
"7418","is","5","permission"
"7419","ss","6","permission"
"7420","si","7","permission"
"7421","io","8","permission"
"7422","on","9","permission"
"7423","re","1","rent"
"7424","en","2","rent"
"7425","nt","3","rent"
"7426","en","1","enter"
"7427","nt","2","enter"
"7428","te","3","enter"
"7429","er","4","enter"
"7430","st","1","streets"
"7431","tr","2","streets"
"7432","re","3","streets"
"7433","ee","4","streets"
"7434","et","5","streets"
"7435","ts","6","streets"
"7436","oi","1","oil"
"7437","il","2","oil"
"7438","ap","1","appointment"
"7439","pp","2","appointment"
"7440","po","3","appointment"
"7441","oi","4","appointment"
"7442","in","5","appointment"
"7443","nt","6","appointment"
"7444","tm","7","appointment"
"7445","me","8","appointment"
"7446","en","9","appointment"
"7447","nt","10","appointment"
"7448","li","1","lips"
"7449","ip","2","lips"
"7450","ps","3","lips"
"7451","ri","1","riding"
"7452","id","2","riding"
"7453","di","3","riding"
"7454","in","4","riding"
"7455","ng","5","riding"
"7456","pi","1","pig"
"7457","ig","2","pig"
"7458","ba","1","badly"
"7459","ad","2","badly"
"7460","dl","3","badly"
"7461","ly","4","badly"
"7462","co","1","complicated"
"7463","om","2","complicated"
"7464","mp","3","complicated"
"7465","pl","4","complicated"
"7466","li","5","complicated"
"7467","ic","6","complicated"
"7468","ca","7","complicated"
"7469","at","8","complicated"
"7470","te","9","complicated"
"7471","ed","10","complicated"
"7472","lo","1","lower"
"7473","ow","2","lower"
"7474","we","3","lower"
"7475","er","4","lower"
"7476","ma","1","manager"
"7477","an","2","manager"
"7478","na","3","manager"
"7479","ag","4","manager"
"7480","ge","5","manager"
"7481","er","6","manager"
"7482","ma","1","mary"
"7483","ar","2","mary"
"7484","ry","3","mary"
"7485","ti","1","tied"
"7486","ie","2","tied"
"7487","ed","3","tied"
"7488","ju","1","justice"
"7489","us","2","justice"
"7490","st","3","justice"
"7491","ti","4","justice"
"7492","ic","5","justice"
"7493","ce","6","justice"
"7494","te","1","tear"
"7495","ea","2","tear"
"7496","ar","3","tear"
"7497","wo","1","woke"
"7498","ok","2","woke"
"7499","ke","3","woke"
"7500","ex","1","exist"
"7501","xi","2","exist"
"7502","is","3","exist"
"7503","st","4","exist"
"7504","of","1","offered"
"7505","ff","2","offered"
"7506","fe","3","offered"
"7507","er","4","offered"
"7508","re","5","offered"
"7509","ed","6","offered"
"7510","po","1","points"
"7511","oi","2","points"
"7512","in","3","points"
"7513","nt","4","points"
"7514","ts","5","points"
"7515","sp","1","spending"
"7516","pe","2","spending"
"7517","en","3","spending"
"7518","nd","4","spending"
"7519","di","5","spending"
"7520","in","6","spending"
"7521","ng","7","spending"
"7522","me","1","meal"
"7523","ea","2","meal"
"7524","al","3","meal"
"7525","or","1","original"
"7526","ri","2","original"
"7527","ig","3","original"
"7528","gi","4","original"
"7529","in","5","original"
"7530","na","6","original"
"7531","al","7","original"
"7532","sh","1","shopping"
"7533","ho","2","shopping"
"7534","op","3","shopping"
"7535","pp","4","shopping"
"7536","pi","5","shopping"
"7537","in","6","shopping"
"7538","ng","7","shopping"
"7539","du","1","dump"
"7540","um","2","dump"
"7541","mp","3","dump"
"7542","br","1","bridge"
"7543","ri","2","bridge"
"7544","id","3","bridge"
"7545","dg","4","bridge"
"7546","ge","5","bridge"
"7547","fo","1","fortune"
"7548","or","2","fortune"
"7549","rt","3","fortune"
"7550","tu","4","fortune"
"7551","un","5","fortune"
"7552","ne","6","fortune"
"7553","ha","1","hated"
"7554","at","2","hated"
"7555","te","3","hated"
"7556","ed","4","hated"
"7557","wi","1","wise"
"7558","is","2","wise"
"7559","se","3","wise"
"7560","av","1","avoid"
"7561","vo","2","avoid"
"7562","oi","3","avoid"
"7563","id","4","avoid"
"7564","fe","1","fellas"
"7565","el","2","fellas"
"7566","ll","3","fellas"
"7567","la","4","fellas"
"7568","as","5","fellas"
"7569","sl","1","slip"
"7570","li","2","slip"
"7571","ip","3","slip"
"7572","co","1","cousin"
"7573","ou","2","cousin"
"7574","us","3","cousin"
"7575","si","4","cousin"
"7576","in","5","cousin"
"7577","gr","1","grown"
"7578","ro","2","grown"
"7579","ow","3","grown"
"7580","wn","4","grown"
"7581","li","1","likely"
"7582","ik","2","likely"
"7583","ke","3","likely"
"7584","el","4","likely"
"7585","ly","5","likely"
"7586","bu","1","burned"
"7587","ur","2","burned"
"7588","rn","3","burned"
"7589","ne","4","burned"
"7590","ed","5","burned"
"7591","ca","1","caused"
"7592","au","2","caused"
"7593","us","3","caused"
"7594","se","4","caused"
"7595","ed","5","caused"
"7596","ra","1","raised"
"7597","ai","2","raised"
"7598","is","3","raised"
"7599","se","4","raised"
"7600","ed","5","raised"
"7601","re","1","research"
"7602","es","2","research"
"7603","se","3","research"
"7604","ea","4","research"
"7605","ar","5","research"
"7606","rc","6","research"
"7607","ch","7","research"
"7608","fe","1","female"
"7609","em","2","female"
"7610","ma","3","female"
"7611","al","4","female"
"7612","le","5","female"
"7613","pr","1","process"
"7614","ro","2","process"
"7615","oc","3","process"
"7616","ce","4","process"
"7617","es","5","process"
"7618","ss","6","process"
"7619","cr","1","crew"
"7620","re","2","crew"
"7621","ew","3","crew"
"7622","be","1","bell"
"7623","el","2","bell"
"7624","ll","3","bell"
"7625","mo","1","monday"
"7626","on","2","monday"
"7627","nd","3","monday"
"7628","da","4","monday"
"7629","ay","5","monday"
"7630","le","1","letters"
"7631","et","2","letters"
"7632","tt","3","letters"
"7633","te","4","letters"
"7634","er","5","letters"
"7635","rs","6","letters"
"7636","an","1","anytime"
"7637","ny","2","anytime"
"7638","yt","3","anytime"
"7639","ti","4","anytime"
"7640","im","5","anytime"
"7641","me","6","anytime"
"7642","as","1","ashamed"
"7643","sh","2","ashamed"
"7644","ha","3","ashamed"
"7645","am","4","ashamed"
"7646","me","5","ashamed"
"7647","ed","6","ashamed"
"7648","pl","1","player"
"7649","la","2","player"
"7650","ay","3","player"
"7651","ye","4","player"
"7652","er","5","player"
"7653","ti","1","tip"
"7654","ip","2","tip"
"7655","we","1","weather"
"7656","ea","2","weather"
"7657","at","3","weather"
"7658","th","4","weather"
"7659","he","5","weather"
"7660","er","6","weather"
"7661","di","1","dick"
"7662","ic","2","dick"
"7663","ck","3","dick"
"7664","pu","1","puts"
"7665","ut","2","puts"
"7666","ts","3","puts"
"7667","br","1","brains"
"7668","ra","2","brains"
"7669","ai","3","brains"
"7670","in","4","brains"
"7671","ns","5","brains"
"7672","cu","1","curious"
"7673","ur","2","curious"
"7674","ri","3","curious"
"7675","io","4","curious"
"7676","ou","5","curious"
"7677","us","6","curious"
"7678","re","1","regret"
"7679","eg","2","regret"
"7680","gr","3","regret"
"7681","re","4","regret"
"7682","et","5","regret"
"7683","sp","1","spring"
"7684","pr","2","spring"
"7685","ri","3","spring"
"7686","in","4","spring"
"7687","ng","5","spring"
"7688","in","1","insurance"
"7689","ns","2","insurance"
"7690","su","3","insurance"
"7691","ur","4","insurance"
"7692","ra","5","insurance"
"7693","an","6","insurance"
"7694","nc","7","insurance"
"7695","ce","8","insurance"
"7696","pa","1","paint"
"7697","ai","2","paint"
"7698","in","3","paint"
"7699","nt","4","paint"
"7700","so","1","society"
"7701","oc","2","society"
"7702","ci","3","society"
"7703","ie","4","society"
"7704","et","5","society"
"7705","ty","6","society"
"7706","wa","1","warn"
"7707","ar","2","warn"
"7708","rn","3","warn"
"7709","si","1","signal"
"7710","ig","2","signal"
"7711","gn","3","signal"
"7712","na","4","signal"
"7713","al","5","signal"
"7714","hi","1","higher"
"7715","ig","2","higher"
"7716","gh","3","higher"
"7717","he","4","higher"
"7718","er","5","higher"
"7719","pa","1","passing"
"7720","as","2","passing"
"7721","ss","3","passing"
"7722","si","4","passing"
"7723","in","5","passing"
"7724","ng","6","passing"
"7725","pe","1","period"
"7726","er","2","period"
"7727","ri","3","period"
"7728","io","4","period"
"7729","od","5","period"
"7730","ph","1","physical"
"7731","hy","2","physical"
"7732","ys","3","physical"
"7733","si","4","physical"
"7734","ic","5","physical"
"7735","ca","6","physical"
"7736","al","7","physical"
"7737","no","1","nonsense"
"7738","on","2","nonsense"
"7739","ns","3","nonsense"
"7740","se","4","nonsense"
"7741","en","5","nonsense"
"7742","ns","6","nonsense"
"7743","se","7","nonsense"
"7744","ri","1","rights"
"7745","ig","2","rights"
"7746","gh","3","rights"
"7747","ht","4","rights"
"7748","ts","5","rights"
"7749","ba","1","based"
"7750","as","2","based"
"7751","se","3","based"
"7752","ed","4","based"
"7753","cl","1","client"
"7754","li","2","client"
"7755","ie","3","client"
"7756","en","4","client"
"7757","nt","5","client"
"7758","co","1","command"
"7759","om","2","command"
"7760","mm","3","command"
"7761","ma","4","command"
"7762","an","5","command"
"7763","nd","6","command"
"7764","ye","1","yellow"
"7765","el","2","yellow"
"7766","ll","3","yellow"
"7767","lo","4","yellow"
"7768","ow","5","yellow"
"7769","re","1","reached"
"7770","ea","2","reached"
"7771","ac","3","reached"
"7772","ch","4","reached"
"7773","he","5","reached"
"7774","ed","6","reached"
"7775","at","1","attitude"
"7776","tt","2","attitude"
"7777","ti","3","attitude"
"7778","it","4","attitude"
"7779","tu","5","attitude"
"7780","ud","6","attitude"
"7781","de","7","attitude"
"7782","aw","1","awake"
"7783","wa","2","awake"
"7784","ak","3","awake"
"7785","ke","4","awake"
"7786","sc","1","science"
"7787","ci","2","science"
"7788","ie","3","science"
"7789","en","4","science"
"7790","nc","5","science"
"7791","ce","6","science"
"7792","th","1","thousands"
"7793","ho","2","thousands"
"7794","ou","3","thousands"
"7795","us","4","thousands"
"7796","sa","5","thousands"
"7797","an","6","thousands"
"7798","nd","7","thousands"
"7799","ds","8","thousands"
"7800","fi","1","film"
"7801","il","2","film"
"7802","lm","3","film"
"7803","wa","1","wanting"
"7804","an","2","wanting"
"7805","nt","3","wanting"
"7806","ti","4","wanting"
"7807","in","5","wanting"
"7808","ng","6","wanting"
"7809","am","1","amount"
"7810","mo","2","amount"
"7811","ou","3","amount"
"7812","un","4","amount"
"7813","nt","5","amount"
"7814","bo","1","boring"
"7815","or","2","boring"
"7816","ri","3","boring"
"7817","in","4","boring"
"7818","ng","5","boring"
"7819","ba","1","base"
"7820","as","2","base"
"7821","se","3","base"
"7822","sa","1","san"
"7823","an","2","san"
"7824","di","1","disappeared"
"7825","is","2","disappeared"
"7826","sa","3","disappeared"
"7827","ap","4","disappeared"
"7828","pp","5","disappeared"
"7829","pe","6","disappeared"
"7830","ea","7","disappeared"
"7831","ar","8","disappeared"
"7832","re","9","disappeared"
"7833","ed","10","disappeared"
"7834","co","1","connection"
"7835","on","2","connection"
"7836","nn","3","connection"
"7837","ne","4","connection"
"7838","ec","5","connection"
"7839","ct","6","connection"
"7840","ti","7","connection"
"7841","io","8","connection"
"7842","on","9","connection"
"7843","gl","1","glasses"
"7844","la","2","glasses"
"7845","as","3","glasses"
"7846","ss","4","glasses"
"7847","se","5","glasses"
"7848","es","6","glasses"
"7849","ri","1","rise"
"7850","is","2","rise"
"7851","se","3","rise"
"7852","la","1","lab"
"7853","ab","2","lab"
"7854","un","1","unit"
"7855","ni","2","unit"
"7856","it","3","unit"
"7857","bl","1","bleeding"
"7858","le","2","bleeding"
"7859","ee","3","bleeding"
"7860","ed","4","bleeding"
"7861","di","5","bleeding"
"7862","in","6","bleeding"
"7863","ng","7","bleeding"
"7864","bu","1","bullet"
"7865","ul","2","bullet"
"7866","ll","3","bullet"
"7867","le","4","bullet"
"7868","et","5","bullet"
"7869","po","1","post"
"7870","os","2","post"
"7871","st","3","post"
"7872","da","1","dating"
"7873","at","2","dating"
"7874","ti","3","dating"
"7875","in","4","dating"
"7876","ng","5","dating"
"7877","do","1","dozen"
"7878","oz","2","dozen"
"7879","ze","3","dozen"
"7880","en","4","dozen"
"7881","su","1","success"
"7882","uc","2","success"
"7883","cc","3","success"
"7884","ce","4","success"
"7885","es","5","success"
"7886","ss","6","success"
"7887","ch","1","charges"
"7888","ha","2","charges"
"7889","ar","3","charges"
"7890","rg","4","charges"
"7891","ge","5","charges"
"7892","es","6","charges"
"7893","gr","1","grateful"
"7894","ra","2","grateful"
"7895","at","3","grateful"
"7896","te","4","grateful"
"7897","ef","5","grateful"
"7898","fu","6","grateful"
"7899","ul","7","grateful"
"7900","me","1","medicine"
"7901","ed","2","medicine"
"7902","di","3","medicine"
"7903","ic","4","medicine"
"7904","ci","5","medicine"
"7905","in","6","medicine"
"7906","ne","7","medicine"
"7907","se","1","season"
"7908","ea","2","season"
"7909","as","3","season"
"7910","so","4","season"
"7911","on","5","season"
"7912","sw","1","switch"
"7913","wi","2","switch"
"7914","it","3","switch"
"7915","tc","4","switch"
"7916","ch","5","switch"
"7917","br","1","breathing"
"7918","re","2","breathing"
"7919","ea","3","breathing"
"7920","at","4","breathing"
"7921","th","5","breathing"
"7922","hi","6","breathing"
"7923","in","7","breathing"
"7924","ng","8","breathing"
"7925","jo","1","jobs"
"7926","ob","2","jobs"
"7927","bs","3","jobs"
"7928","st","1","stood"
"7929","to","2","stood"
"7930","oo","3","stood"
"7931","od","4","stood"
"7932","ba","1","babies"
"7933","ab","2","babies"
"7934","bi","3","babies"
"7935","ie","4","babies"
"7936","es","5","babies"
"7937","en","1","energy"
"7938","ne","2","energy"
"7939","er","3","energy"
"7940","rg","4","energy"
"7941","gy","5","energy"
"7942","mi","1","midnight"
"7943","id","2","midnight"
"7944","dn","3","midnight"
"7945","ni","4","midnight"
"7946","ig","5","midnight"
"7947","gh","6","midnight"
"7948","ht","7","midnight"
"7949","ba","1","bath"
"7950","at","2","bath"
"7951","th","3","bath"
"7952","su","1","surely"
"7953","ur","2","surely"
"7954","re","3","surely"
"7955","el","4","surely"
"7956","ly","5","surely"
"7957","gr","1","grade"
