Word,Freq. count,Freq. per million,Log freq.
abusándome,12,0.288461538,1.113943352
abusar,117,2.8125,2.071882007
abusara,10,0.240384615,1.041392685
abusaran,3,0.072115385,0.602059991
abusarán,3,0.072115385,0.602059991
abusaremos,3,0.072115385,0.602059991
abusaría,2,0.048076923,0.477121255
abusarían,2,0.048076923,0.477121255
abusarme,4,0.096153846,0.698970004
abusaron,45,1.081730769,1.662757832
abusas,16,0.384615385,1.230448921
abusaste,15,0.360576923,1.204119983
abuse,19,0.456730769,1.301029996
abusé,23,0.552884615,1.380211242
abusen,18,0.432692308,1.278753601
abuses,29,0.697115385,1.477121255
abusiva,27,0.649038462,1.447158031
abusivo,51,1.225961538,1.716003344
abusivos,10,0.240384615,1.041392685
abuso,520,12.5,2.716837723
abusó,87,2.091346154,1.944482672
abusón,9,0.216346154,1
abusos,129,3.100961538,2.113943352
abyecto,14,0.336538462,1.176091259
acá,8163,196.2259615,3.911902996
acaba,6068,145.8653846,3.783117137
acababa,396,9.519230769,2.598790507
acabábamos,46,1.105769231,1.672097858
acababan,63,1.514423077,1.806179974
acababas,34,0.817307692,1.544068044
acabad,6,0.144230769,0.84509804
acabada,115,2.764423077,2.064457989
acabadas,10,0.240384615,1.041392685
acabado,1468,35.28846154,3.167021796
acabados,113,2.716346154,2.056904851
acábala,22,0.528846154,1.361727836
acábalo,63,1.514423077,1.806179974
acábalos,13,0.3125,1.146128036
acabamos,1506,36.20192308,3.178113252
acaban,1428,34.32692308,3.155032229
acabando,267,6.418269231,2.428134794
acabándose,4,0.096153846,0.698970004
acabar,1783,42.86057692,3.25139485
acabara,127,3.052884615,2.10720997
acabará,515,12.37980769,2.712649702
acabáramos,10,0.240384615,1.041392685
acabaran,27,0.649038462,1.447158031
acabarán,115,2.764423077,2.064457989
acabaras,32,0.769230769,1.51851394
acabarás,127,3.052884615,2.10720997
acabaré,168,4.038461538,2.227886705
acabaréis,3,0.072115385,0.602059991
acabaremos,111,2.668269231,2.049218023
acabaría,142,3.413461538,2.155336037
acabaríamos,20,0.480769231,1.322219295
acabarían,24,0.576923077,1.397940009
acabarías,31,0.745192308,1.505149978
acabarla,15,0.360576923,1.204119983
acabarlo,31,0.745192308,1.505149978
acabarlos,10,0.240384615,1.041392685
acabarme,11,0.264423077,1.079181246
acabarnos,5,0.120192308,0.77815125
acabaron,511,12.28365385,2.709269961
acabarse,58,1.394230769,1.770852012
acabarte,16,0.384615385,1.230448921
acabas,2020,48.55769231,3.305566314
acabás,15,0.360576923,1.204119983
acabase,12,0.288461538,1.113943352
acabaste,208,5,2.320146286
acábate,7,0.168269231,0.903089987
acábatelas,3,0.072115385,0.602059991
acábatelo,2,0.048076923,0.477121255
acabe,846,20.33653846,2.92788341
acabé,316,7.596153846,2.501059262
acabeis,2,0.048076923,0.477121255
acabemos,256,6.153846154,2.409933123
acabémoslo,2,0.048076923,0.477121255
acabémoslos,2,0.048076923,0.477121255
acaben,173,4.158653846,2.240549248
acábenlo,10,0.240384615,1.041392685
acábenlos,11,0.264423077,1.079181246
acabes,140,3.365384615,2.149219113
acabo,5792,139.2307692,3.762903528
acabó,5015,120.5528846,3.700357528
acacia,6,0.144230769,0.84509804
academia,639,15.36057692,2.806179974
academias,4,0.096153846,0.698970004
académica,96,2.307692308,1.986771734
académicamente,16,0.384615385,1.230448921
académicas,9,0.216346154,1
académico,157,3.774038462,2.198657087
acaece,3,0.072115385,0.602059991
acaecida,2,0.048076923,0.477121255
acaecido,3,0.072115385,0.602059991
acaecidos,2,0.048076923,0.477121255
acalambra,2,0.048076923,0.477121255
acalambrada,3,0.072115385,0.602059991
acalambrando,5,0.120192308,0.77815125
acalambrarme,3,0.072115385,0.602059991
acalambraron,2,0.048076923,0.477121255
acalambró,4,0.096153846,0.698970004
acallada,2,0.048076923,0.477121255
acallado,3,0.072115385,0.602059991
acallar,10,0.240384615,1.041392685
acallarla,8,0.192307692,0.954242509
acallarlo,3,0.072115385,0.602059991
acalorada,14,0.336538462,1.176091259
acaloradas,2,0.048076923,0.477121255
acalorado,16,0.384615385,1.230448921
acalorados,2,0.048076923,0.477121255
acaloramos,2,0.048076923,0.477121255
acalorando,2,0.048076923,0.477121255
acampa,14,0.336538462,1.176091259
acampaban,2,0.048076923,0.477121255
acampada,27,0.649038462,1.447158031
acampado,18,0.432692308,1.278753601
acampados,5,0.120192308,0.77815125
acampamos,23,0.552884615,1.380211242
acampan,9,0.216346154,1
acampanado,2,0.048076923,0.477121255
acampanados,2,0.048076923,0.477121255
acampando,39,0.9375,1.602059991
acampar,243,5.841346154,2.387389826
acampáramos,2,0.048076923,0.477121255
acamparán,2,0.048076923,0.477121255
acamparé,6,0.144230769,0.84509804
acamparemos,32,0.769230769,1.51851394
acamparon,9,0.216346154,1
acampas,2,0.048076923,0.477121255
acampemos,10,0.240384615,1.041392685
acampo,2,0.048076923,0.477121255
acampó,5,0.120192308,0.77815125
acantilado,157,3.774038462,2.198657087
acantilados,52,1.25,1.72427587
acapara,19,0.456730769,1.301029996
acaparado,7,0.168269231,0.903089987
acaparador,6,0.144230769,0.84509804
acaparadora,4,0.096153846,0.698970004
acaparamiento,2,0.048076923,0.477121255
acaparan,7,0.168269231,0.903089987
acaparando,10,0.240384615,1.041392685
acaparar,27,0.649038462,1.447158031
acapararás,2,0.048076923,0.477121255
acapararlo,2,0.048076923,0.477121255
acaparas,6,0.144230769,0.84509804
acapares,12,0.288461538,1.113943352
acaparó,11,0.264423077,1.079181246
acapulco,26,0.625,1.431363764
acaramelada,8,0.192307692,0.954242509
acarameladas,11,0.264423077,1.079181246
acaramelado,6,0.144230769,0.84509804
acaricia,29,0.697115385,1.477121255
acariciaba,20,0.480769231,1.322219295
acariciabas,2,0.048076923,0.477121255
acariciada,2,0.048076923,0.477121255
acariciado,4,0.096153846,0.698970004
acarícialo,2,0.048076923,0.477121255
acaríciame,8,0.192307692,0.954242509
acariciamos,6,0.144230769,0.84509804
acarician,13,0.3125,1.146128036
acariciando,31,0.745192308,1.505149978
acariciándolo,3,0.072115385,0.602059991
acariciándome,3,0.072115385,0.602059991
acariciándote,4,0.096153846,0.698970004
acariciar,61,1.466346154,1.792391689
acariciarlas,4,0.096153846,0.698970004
acariciarlo,20,0.480769231,1.322219295
acariciarlos,3,0.072115385,0.602059991
acariciarme,10,0.240384615,1.041392685
acariciarse,5,0.120192308,0.77815125
acariciarte,13,0.3125,1.146128036
acaricias,24,0.576923077,1.397940009
acariciaste,7,0.168269231,0.903089987
acaricie,12,0.288461538,1.113943352
acaricié,13,0.3125,1.146128036
acaricien,7,0.168269231,0.903089987
acaricies,2,0.048076923,0.477121255
acaricio,29,0.697115385,1.477121255
acarició,21,0.504807692,1.342422681
acarrea,17,0.408653846,1.255272505
acarreaba,3,0.072115385,0.602059991
acarreado,4,0.096153846,0.698970004
acarrean,4,0.096153846,0.698970004
acarreando,13,0.3125,1.146128036
acarrear,14,0.336538462,1.176091259
acarreará,2,0.048076923,0.477121255
acarrearan,2,0.048076923,0.477121255
acarrearán,2,0.048076923,0.477121255
acarrearé,2,0.048076923,0.477121255
acarrearía,3,0.072115385,0.602059991
acarreas,5,0.120192308,0.77815125
acarreo,4,0.096153846,0.698970004
acarreó,2,0.048076923,0.477121255
acartonada,5,0.120192308,0.77815125
acartonado,4,0.096153846,0.698970004
acartonados,3,0.072115385,0.602059991
acaso,3015,72.47596154,3.479431337
acata,3,0.072115385,0.602059991
acatado,2,0.048076923,0.477121255
acatamos,3,0.072115385,0.602059991
acatan,8,0.192307692,0.954242509
acatando,5,0.120192308,0.77815125
acatar,29,0.697115385,1.477121255
acatará,4,0.096153846,0.698970004
acataré,7,0.168269231,0.903089987
acatas,5,0.120192308,0.77815125
acaten,2,0.048076923,0.477121255
acates,3,0.072115385,0.602059991
acato,3,0.072115385,0.602059991
acató,4,0.096153846,0.698970004
acaudalada,2,0.048076923,0.477121255
acaudalado,16,0.384615385,1.230448921
acaudalados,6,0.144230769,0.84509804
acceda,44,1.057692308,1.653212514
accedan,13,0.3125,1.146128036
accedas,16,0.384615385,1.230448921
accede,55,1.322115385,1.748188027
accedemos,14,0.336538462,1.176091259
acceden,12,0.288461538,1.113943352
acceder,492,11.82692308,2.692846919
accederá,14,0.336538462,1.176091259
accederé,9,0.216346154,1
accederemos,6,0.144230769,0.84509804
accedería,10,0.240384615,1.041392685
accederlas,2,0.048076923,0.477121255
accederse,3,0.072115385,0.602059991
accedes,20,0.480769231,1.322219295
accedí,59,1.418269231,1.77815125
accedían,2,0.048076923,0.477121255
accedido,102,2.451923077,2.012837225
accediendo,42,1.009615385,1.633468456
accediera,15,0.360576923,1.204119983
accedieran,2,0.048076923,0.477121255
accedieras,4,0.096153846,0.698970004
accediese,2,0.048076923,0.477121255
accedió,159,3.822115385,2.204119983
accediste,32,0.769230769,1.51851394
accedo,18,0.432692308,1.278753601
accesibilidad,4,0.096153846,0.698970004
accesible,84,2.019230769,1.929418926
accesibles,22,0.528846154,1.361727836
acceso,2231,53.62980769,3.34869419
accesorio,47,1.129807692,1.681241237
accesorios,163,3.918269231,2.214843848
accesos,41,0.985576923,1.62324929
access,13,0.3125,1.146128036
accidentada,7,0.168269231,0.903089987
accidentadas,2,0.048076923,0.477121255
accidentado,17,0.408653846,1.255272505
accidental,167,4.014423077,2.225309282
accidentales,19,0.456730769,1.301029996
accidentalmente,317,7.620192308,2.50242712
accidente,5133,123.3894231,3.710455864
accidentes,442,10.625,2.646403726
accidentó,11,0.264423077,1.079181246
acción,3288,79.03846154,3.517063873
acciona,16,0.384615385,1.230448921
accionada,3,0.072115385,0.602059991
accionado,5,0.120192308,0.77815125
accionamos,2,0.048076923,0.477121255
accionan,2,0.048076923,0.477121255
accionar,41,0.985576923,1.62324929
accionarán,4,0.096153846,0.698970004
accionaria,2,0.048076923,0.477121255
accionario,8,0.192307692,0.954242509
accionarios,2,0.048076923,0.477121255
accionas,7,0.168269231,0.903089987
accione,8,0.192307692,0.954242509
accioné,2,0.048076923,0.477121255
accionen,2,0.048076923,0.477121255
acciones,1441,34.63942308,3.15896526
accionista,53,1.274038462,1.73239376
accionistas,154,3.701923077,2.190331698
accionó,4,0.096153846,0.698970004
acebo,23,0.552884615,1.380211242
acecha,65,1.5625,1.819543936
acechaba,16,0.384615385,1.230448921
acechaban,3,0.072115385,0.602059991
acechado,10,0.240384615,1.041392685
acechador,20,0.480769231,1.322219295
acechadora,6,0.144230769,0.84509804
acechadores,6,0.144230769,0.84509804
acechan,25,0.600961538,1.414973348
acechando,90,2.163461538,1.959041392
acechándolo,2,0.048076923,0.477121255
acechándome,14,0.336538462,1.176091259
acechándonos,4,0.096153846,0.698970004
acechándote,5,0.120192308,0.77815125
acechanzas,12,0.288461538,1.113943352
acechar,31,0.745192308,1.505149978
acechara,2,0.048076923,0.477121255
acechará,6,0.144230769,0.84509804
acecharán,4,0.096153846,0.698970004
acecharé,2,0.048076923,0.477121255
acecharemos,3,0.072115385,0.602059991
acecharla,3,0.072115385,0.602059991
acecharme,11,0.264423077,1.079181246
acecharnos,3,0.072115385,0.602059991
acecharte,4,0.096153846,0.698970004
acechas,9,0.216346154,1
aceches,2,0.048076923,0.477121255
acecho,67,1.610576923,1.832508913
aceitada,12,0.288461538,1.113943352
aceitado,7,0.168269231,0.903089987
aceitamos,3,0.072115385,0.602059991
aceitar,7,0.168269231,0.903089987
aceitarías,4,0.096153846,0.698970004
aceite,761,18.29326923,2.881954971
aceiten,3,0.072115385,0.602059991
aceites,36,0.865384615,1.568201724
aceitosa,8,0.192307692,0.954242509
aceitosas,3,0.072115385,0.602059991
aceitoso,11,0.264423077,1.079181246
aceitosos,3,0.072115385,0.602059991
aceituna,22,0.528846154,1.361727836
aceitunas,117,2.8125,2.071882007
acelera,283,6.802884615,2.45331834
aceleraba,13,0.3125,1.146128036
aceleraban,2,0.048076923,0.477121255
aceleración,39,0.9375,1.602059991
acelerada,34,0.817307692,1.544068044
aceleradamente,7,0.168269231,0.903089987
aceleradas,2,0.048076923,0.477121255
acelerado,108,2.596153846,2.037426498
acelerador,158,3.798076923,2.201397124
aceleradores,7,0.168269231,0.903089987
aceleramos,13,0.3125,1.146128036
aceleran,24,0.576923077,1.397940009
acelerando,61,1.466346154,1.792391689
acelerante,20,0.480769231,1.322219295
acelerantes,6,0.144230769,0.84509804
acelerar,195,4.6875,2.292256071
acelerará,12,0.288461538,1.113943352
acelerarás,4,0.096153846,0.698970004
aceleraremos,4,0.096153846,0.698970004
aceleraría,14,0.336538462,1.176091259
acelerarlo,13,0.3125,1.146128036
acelerarse,7,0.168269231,0.903089987
acelerarte,2,0.048076923,0.477121255
aceleras,10,0.240384615,1.041392685
aceleraste,4,0.096153846,0.698970004
acelere,38,0.913461538,1.591064607
aceleré,5,0.120192308,0.77815125
aceleren,10,0.240384615,1.041392685
aceleres,17,0.408653846,1.255272505
acelero,8,0.192307692,0.954242509
aceleró,38,0.913461538,1.591064607
acelga,3,0.072115385,0.602059991
acento,542,13.02884615,2.73479983
acentos,33,0.793269231,1.531478917
acentúa,5,0.120192308,0.77815125
acentuada,7,0.168269231,0.903089987
acentuado,3,0.072115385,0.602059991
acentúan,6,0.144230769,0.84509804
acentuar,10,0.240384615,1.041392685
acentuará,2,0.048076923,0.477121255
acentuarla,2,0.048076923,0.477121255
acentuarlo,2,0.048076923,0.477121255
acentúas,3,0.072115385,0.602059991
acentuó,2,0.048076923,0.477121255
acentúo,2,0.048076923,0.477121255
acepción,2,0.048076923,0.477121255
acepta,786,18.89423077,2.895974732
aceptaba,73,1.754807692,1.86923172
aceptaban,14,0.336538462,1.176091259
aceptabas,6,0.144230769,0.84509804
aceptabilidad,2,0.048076923,0.477121255
aceptable,269,6.466346154,2.431363764
aceptables,41,0.985576923,1.62324929
aceptación,119,2.860576923,2.079181246
aceptada,177,4.254807692,2.250420002
aceptadas,47,1.129807692,1.681241237
aceptado,538,12.93269231,2.731588765
aceptados,37,0.889423077,1.579783597
aceptáis,3,0.072115385,0.602059991
acéptala,14,0.336538462,1.176091259
acéptalo,187,4.495192308,2.274157849
acéptalos,5,0.120192308,0.77815125
acéptame,22,0.528846154,1.361727836
aceptamos,257,6.177884615,2.411619706
aceptan,297,7.139423077,2.474216264
aceptando,128,3.076923077,2.11058971
aceptándolo,10,0.240384615,1.041392685
aceptándome,3,0.072115385,0.602059991
aceptar,2044,49.13461538,3.310693312
aceptara,99,2.379807692,2
aceptará,192,4.615384615,2.285557309
aceptáramos,2,0.048076923,0.477121255
aceptaran,21,0.504807692,1.342422681
aceptarán,71,1.706730769,1.857332496
aceptaras,50,1.201923077,1.707570176
aceptarás,65,1.5625,1.819543936
aceptaré,335,8.052884615,2.526339277
aceptaremos,52,1.25,1.72427587
aceptaría,202,4.855769231,2.307496038
aceptaríamos,5,0.120192308,0.77815125
aceptarían,36,0.865384615,1.568201724
aceptarias,2,0.048076923,0.477121255
aceptarías,67,1.610576923,1.832508913
aceptarla,101,2.427884615,2.008600172
aceptarlas,12,0.288461538,1.113943352
aceptarlo,519,12.47596154,2.716003344
aceptarlos,18,0.432692308,1.278753601
aceptarme,37,0.889423077,1.579783597
aceptarnos,11,0.264423077,1.079181246
aceptaron,245,5.889423077,2.390935107
aceptarse,7,0.168269231,0.903089987
aceptarte,18,0.432692308,1.278753601
aceptas,472,11.34615385,2.674861141
aceptase,2,0.048076923,0.477121255
aceptasen,2,0.048076923,0.477121255
aceptaste,179,4.302884615,2.255272505
acepte,324,7.788461538,2.511883361
acepté,384,9.230769231,2.58546073
acéptelo,23,0.552884615,1.380211242
acéptelos,2,0.048076923,0.477121255
aceptemos,44,1.057692308,1.653212514
aceptémoslo,39,0.9375,1.602059991
acepten,111,2.668269231,2.049218023
acéptenlo,13,0.3125,1.146128036
aceptes,172,4.134615385,2.238046103
acepto,1120,26.92307692,3.049605613
aceptó,502,12.06730769,2.701567985
acequia,2,0.048076923,0.477121255
acera,235,5.649038462,2.372912003
aceras,23,0.552884615,1.380211242
acerca,6358,152.8365385,3.803388825
acercaba,132,3.173076923,2.123851641
acercábamos,10,0.240384615,1.041392685
acercaban,23,0.552884615,1.380211242
acercabas,5,0.120192308,0.77815125
acercadlo,2,0.048076923,0.477121255
acercado,93,2.235576923,1.973127854
acércala,3,0.072115385,0.602059991
acércale,5,0.120192308,0.77815125
acércalo,23,0.552884615,1.380211242
acércame,19,0.456730769,1.301029996
acercamiento,172,4.134615385,2.238046103
acercamientos,9,0.216346154,1
acercamos,168,4.038461538,2.227886705
acercan,271,6.514423077,2.434568904
acercando,327,7.860576923,2.515873844
acercándome,24,0.576923077,1.397940009
acercándonos,52,1.25,1.72427587
acercándose,212,5.096153846,2.328379603
acercándote,14,0.336538462,1.176091259
acercante,2,0.048076923,0.477121255
acercaos,6,0.144230769,0.84509804
acercar,132,3.173076923,2.123851641
acercara,64,1.538461538,1.812913357
acercará,66,1.586538462,1.826074803
acercáramos,5,0.120192308,0.77815125
acercaran,9,0.216346154,1
acercarán,16,0.384615385,1.230448921
acercaras,34,0.817307692,1.544068044
acercarás,23,0.552884615,1.380211242
acercarce,2,0.048076923,0.477121255
acercaré,54,1.298076923,1.740362689
acercaremos,27,0.649038462,1.447158031
acercaría,37,0.889423077,1.579783597
acercaríamos,4,0.096153846,0.698970004
acercarías,7,0.168269231,0.903089987
acercarla,3,0.072115385,0.602059991
acercarle,6,0.144230769,0.84509804
acercarlo,4,0.096153846,0.698970004
acercarlos,7,0.168269231,0.903089987
acercarme,313,7.524038462,2.496929648
acercármele,15,0.360576923,1.204119983
acercármeles,4,0.096153846,0.698970004
acercármelos,2,0.048076923,0.477121255
acercarnos,166,3.990384615,2.222716471
acercaron,36,0.865384615,1.568201724
acercaros,5,0.120192308,0.77815125
acercarse,412,9.903846154,2.615950052
acercársele,21,0.504807692,1.342422681
acercárseme,3,0.072115385,0.602059991
acercársenos,2,0.048076923,0.477121255
acercarte,247,5.9375,2.394451681
acercártele,7,0.168269231,0.903089987
acercas,181,4.350961538,2.260071388
acercaste,54,1.298076923,1.740362689
acércate,438,10.52884615,2.64246452
acércatele,4,0.096153846,0.698970004
acerco,144,3.461538462,2.161368002
acercó,338,8.125,2.530199698
acero,659,15.84134615,2.819543936
aceros,11,0.264423077,1.079181246
acerque,377,9.0625,2.5774918
acerqué,143,3.4375,2.158362492
acerquéis,10,0.240384615,1.041392685
acérquela,2,0.048076923,0.477121255
acerquémonos,9,0.216346154,1
acerquemos,16,0.384615385,1.230448921
acerquen,189,4.543269231,2.278753601
acérquenle,2,0.048076923,0.477121255
acérquense,234,5.625,2.371067862
acerques,611,14.6875,2.786751422
acérquese,105,2.530120482,2.025305865
acérrimo,17,0.408653846,1.255272505
acertaba,4,0.096153846,0.698970004
acertada,51,1.225961538,1.716003344
acertadamente,9,0.216346154,1
acertadas,10,0.240384615,1.041392685
acertado,142,3.413461538,2.155336037
acertados,15,0.360576923,1.204119983
acertamos,7,0.168269231,0.903089987
acertando,3,0.072115385,0.602059991
acertar,53,1.274038462,1.73239376
acertará,2,0.048076923,0.477121255
acertaré,4,0.096153846,0.698970004
acertaría,5,0.120192308,0.77815125
acertarle,7,0.168269231,0.903089987
acertarlo,2,0.048076923,0.477121255
acertaron,12,0.288461538,1.113943352
acertaste,67,1.610576923,1.832508913
acerté,56,1.346153846,1.755874856
acertijo,148,3.557692308,2.173186268
acertijos,89,2.139423077,1.954242509
