"","X.x","one","participant","three","_","tier_num","tier_name","tier_type","tier_xmin","tier_xmax","xmin","xmax","text","annotation_num","word","rate","gender","X.y","count","count_per_mil","log_freq","duration","X","prob","source","log_spanish","length","log_freq_z","duration_z","length_z","rate_z"
"83",8467,"arm","00610","01893698625","TextGrid",1,"ORT-MAU","IntervalTier",0,4.693333,2.296,2.566,"tiempo",10,"tiempo",9.37500066583812,"m",88574,53954,1296.971154,4.732031697,0.27,71,0.000889409599502422,"spanish",-7.02495268671181,6,1.08878231389156,-0.705365278272882,0.189222159869235,0.0416687658281869
"84",8610,"arm","00610","01914966361","TextGrid",1,"ORT-MAU","IntervalTier",0,5.376,0.936,1.256,"saber",3,"saber",7.62648809523809,"m",81519,20853,501.2740385,4.319189369,0.32,19,0.00190752084015352,"spanish",-6.26195086948997,5,0.670334451380582,-0.2941680840498,-0.577207092710356,-0.715835656651376
"85",8640,"arm","00610","01914966361","TextGrid",1,"ORT-MAU","IntervalTier",0,5.376,2.546,2.816,"tiene",9,"tiene",7.62648809523809,"m",88587,79362,1907.740385,4.899618076,0.27,72,0.00223131625414739,"spanish",-6.10516361914165,5,1.25864416506906,-0.705365278272882,-0.577207092710356,-0.715835656651376
"86",8885,"arm","00610","01946538588","TextGrid",1,"ORT-MAU","IntervalTier",0,6.741333,1.136,1.346,"solo",3,"solo",11.1253961197288,"m",84919,27185,653.4855769,4.434345313,0.21,73,0.000226805449045393,"spanish",-8.39141796062595,4,0.787053972016155,-1.19880191134058,-1.34363634528995,0.79998890587459
"87",8931,"arm","00610","01946538588","TextGrid",1,"ORT-MAU","IntervalTier",0,6.741333,3.006,3.296,"volver",12,"volver",11.1253961197288,"m",93821,12475,299.8798077,4.096075366,0.29,74,0.000926530530696342,"spanish",-6.98406356006043,6,0.444191027318651,-0.540886400583649,0.189222159869235,0.79998890587459
"88",9033,"arm","00610","01946684782","TextGrid",1,"ORT-MAU","IntervalTier",0,4.949333,2.546,2.736,"para",7,"para",8.89008680563623,"m",65603,271407,6524.206731,5.433622645,0.19,75,0.00359680966564784,"spanish",-5.62770803041769,4,1.79989939815443,-1.36328078902981,-1.34363634528995,-0.168409445676186
"89",9039,"arm","00610","01946684782","TextGrid",1,"ORT-MAU","IntervalTier",0,4.949333,2.736,2.926,"estos",8,"estos",8.89008680563623,"m",40055,15246,366.4903846,4.1831844,0.19,76,0.00097243207798974,"spanish",-6.93571032759486,5,0.532482819633843,-1.36328078902982,-0.577207092710356,-0.168409445676186
"90",9101,"arm","00610","01961071869","TextGrid",1,"ORT-MAU","IntervalTier",0,6.314667,3.026,3.536,"difícil",8,"difícil",5.85937469070024,"m",31215,11094,266.6826923,4.045127307,0.51,77,0.00141800635750362,"spanish",-6.55850336745234,7,0.392551200339394,1.26838125399792,0.955651412448826,-1.4813984792858
"91",9187,"arm","00610","01971773855","TextGrid",1,"ORT-MAU","IntervalTier",0,6.144,1.356,1.716,"escuela",5,"escuela",11.8815104166667,"m",38717,9779,235.0721154,3.990338855,0.36,78,0.00197758994554303,"spanish",-6.22587637488503,7,0.337018835863227,0.0347896713286657,0.955651412448826,1.12755871204071
"92",9315,"arm","00610","01984019622","TextGrid",1,"ORT-MAU","IntervalTier",0,4.352,0.876,1.226,"alegro",3,"alegro",7.12316176470588,"m",4539,2849,68.48557692,3.45484486,0.35,79,0.0107025798646913,"spanish",-4.53727045772669,6,-0.205746046509049,-0.0474497675159501,0.189222159869235,-0.933890663941212
"93",9369,"arm","00610","02011489772","TextGrid",1,"ORT-MAU","IntervalTier",0,5.376,0.726,1.206,"buscando",3,"buscando",10.6026785714286,"m",14317,8174,196.4903846,3.912487761,0.48,80,0.00426797010219371,"spanish",-5.45661695067642,8,0.258110686991337,1.02166293746407,1.72208066502842,0.573533082105936
"94",9406,"arm","00610","02011489772","TextGrid",1,"ORT-MAU","IntervalTier",0,5.376,2.276,2.696,"estudiar",9,"estudiar",10.6026785714286,"m",40384,1495,35.9375,3.174931594,0.42,81,0.00502277427865791,"spanish",-5.29377285277961,8,-0.489459948650808,0.528226304396369,1.72208066502842,0.573533082105936
"95",9447,"arm","00610","02042663676","TextGrid",1,"ORT-MAU","IntervalTier",0,4.778667,1.016,1.656,"caballo",3,"caballo",4.39453094346185,"m",14450,2586,62.16346154,3.412796429,0.64,82,0.000851970990448787,"spanish",-7.06795808048366,7,-0.248365407171821,2.33749395897793,0.955651412448826,-2.1160096541965
"96",9524,"arm","00610","02070868237","TextGrid",1,"ORT-MAU","IntervalTier",0,5.034667,2.686,3.096,"demanda",10,"demanda",8.14353759642892,"m",26491,776,18.65384615,2.890421019,0.41,83,0.00395886843751239,"spanish",-5.53179704265245,7,-0.777833581624121,0.445986865551751,0.955651412448826,-0.491835389007604
"97",9563,"arm","00610","02096044595","TextGrid",1,"ORT-MAU","IntervalTier",0,5.546667,1.776,2.226,"locales",6,"locales",6.31009577463367,"m",56683,651,15.64903846,2.814247596,0.45,84,0.00145268709724545,"spanish",-6.53434026703756,7,-0.855041280236108,0.774944620930216,0.955651412448826,-1.28613353231022
"98",9612,"arm","00610","02125269550","TextGrid",1,"ORT-MAU","IntervalTier",0,3.84,1.236,1.706,"película",6,"película",7.55208333333333,"m",67005,6385,153.4855769,3.805228914,0.47,21,0.000983964945007195,"spanish",-6.92392028653929,8,0.149395489400109,0.939423498619449,1.72208066502842,-0.748069875120307
"99",9685,"arm","00610","02129249798","TextGrid",1,"ORT-MAU","IntervalTier",0,4.437333,2.556,2.926,"barco",11,"barco",7.88762078482728,"m",12348,3535,84.97596154,3.548512256,0.37,4,8.19051785488126e-05,"spanish",-9.40994833895996,5,-0.110806843368111,0.117029110173284,-0.577207092710356,-0.602705690905741
"100",9854,"arm","01523","00024214392","TextGrid",1,"ORT-MAU","IntervalTier",0,4.181333,1.636,1.896,"Toledo",6,"toledo",10.0446436578957,"m",89031,92,2.211538462,1.968482949,0.26,85,0.00120704240758603,"spanish",-6.71958220278136,6,-1.71228964049752,-0.787604717117499,0.189222159869235,0.3317767904974
"101",9862,"arm","01523","00024214392","TextGrid",1,"ORT-MAU","IntervalTier",0,4.181333,1.896,2.126,"estudió",7,"estudió",10.0446436578957,"m",40413,212,5.096153846,2.328379603,0.23,86,0.00151399302271035,"spanish",-6.49300473249114,7,-1.3475063433954,-1.03432303365135,0.955651412448826,0.3317767904974
"102",9893,"arm","01523","00031384578","TextGrid",1,"ORT-MAU","IntervalTier",0,3.413333,1.036,1.406,"ayudas",3,"ayudas",7.32421946525581,"m",11766,15,0.3605769231,1.204119983,0.37,87,0.00118815994688631,"spanish",-6.73534943167803,6,-2.48703105534889,0.117029110173282,0.189222159869235,-0.846786859312642
"103",9928,"arm","01523","00044278241","TextGrid",1,"ORT-MAU","IntervalTier",0,4.181333,0.886,1.086,"Ahora",2,"ahora",10.0446436578957,"m",3943,96985,2331.370192,4.986709048,0.2,88,0.00618087134533074,"spanish",-5.08629602306122,5,1.3469176501401,-1.2810413501852,-0.577207092710356,0.3317767904974
"104",10014,"arm","01523","00048727718","TextGrid",1,"ORT-MAU","IntervalTier",0,3.242667,1.246,1.576,"escucha",7,"escucha",11.4103606691652,"m",38619,11644,279.9038462,4.066139493,0.33,89,0.000502860511472919,"spanish",-7.59519773949806,7,0.413848687835354,-0.211928645205182,0.955651412448826,0.923443498124901
"105",10208,"arm","01523","00174263527","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,0.766,1.086,"Sabes",2,"sabes",10.6336805555556,"m",81528,69503,1670.745192,4.842009799,0.32,90,0.00183961688369312,"spanish",-6.29819794442525,5,1.20025368827281,-0.294168084049799,-0.577207092710356,0.586964006467998
"106",10232,"arm","01523","00174263527","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,2.016,2.426,"necesito",6,"necesito",10.6336805555556,"m",62283,29265,703.4855769,4.466363368,0.41,91,0.00209422827109334,"spanish",-6.16857016049172,8,0.819506765171873,0.445986865551751,1.72208066502842,0.586964006467998
"107",10285,"arm","01523","00204093027","TextGrid",1,"ORT-MAU","IntervalTier",0,3.242667,0.696,0.916,"Quiero",2,"quiero",9.25164378580964,"m",73716,82097,1973.485577,4.914332577,0.22,11,0.00232463730339408,"spanish",-6.06419125065204,6,1.27355845818719,-1.11656247249596,0.189222159869235,-0.0117728757911175
"108",10292,"arm","01523","00204093027","TextGrid",1,"ORT-MAU","IntervalTier",0,3.242667,0.916,1.316,"comprar",3,"comprar",9.25164378580964,"m",20081,4694,112.8365385,3.671635597,0.4,92,0.00685630088936401,"spanish",-4.98258721163625,7,0.0139882548386326,0.363747426707133,0.955651412448826,-0.0117728757911175
"109",10316,"arm","01523","00204093027","TextGrid",1,"ORT-MAU","IntervalTier",0,3.242667,1.916,2.316,"nuevo",6,"nuevo",9.25164378580964,"m",63074,24349,585.3125,4.386498966,0.4,93,3.5974580104304e-05,"spanish",-10.2326979771338,5,0.738557971792291,0.363747426707132,-0.577207092710356,-0.0117728757911175
"110",10438,"arm","01523","00230196188","TextGrid",1,"ORT-MAU","IntervalTier",0,3.669333,0.956,1.266,"Sabes",2,"sabes",5.72311098502098,"m",81528,69503,1670.745192,4.842009799,0.31,90,0.00183961688369312,"spanish",-6.29819794442525,5,1.20025368827281,-0.376407522894416,-0.577207092710356,-1.54043171782871
"111",10582,"arm","01523","00259287605","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,2.026,2.266,"olas",7,"olas",8.46354166666667,"m",64072,609,14.63942308,2.785329835,0.24,94,0.00168368941640673,"spanish",-6.3867678122342,4,-0.884351683889905,-0.952083594806731,-1.34363634528995,-0.353200698875882
"112",10647,"arm","01523","00259800785","TextGrid",1,"ORT-MAU","IntervalTier",0,4.266667,1.916,2.176,"pino",7,"pino",9.60937424926764,"m",68682,190,4.567307692,2.281033367,0.26,95,3.68949877619043e-05,"spanish",-10.2074348491547,4,-1.39549544215889,-0.787604717117497,-1.34363634528995,0.143205940307475
"113",10722,"arm","01523","00265637602","TextGrid",1,"ORT-MAU","IntervalTier",0,3.84,2.206,2.686,"marino",9,"marino",8.59375,"m",58425,261,6.274038462,2.418301291,0.48,96,0.00183927934150577,"spanish",-6.29838144630605,6,-1.2563637071273,1.02166293746407,0.189222159869235,-0.296790816555252
"114",10740,"arm","01523","00305425974","TextGrid",1,"ORT-MAU","IntervalTier",0,5.205333,0.746,1.076,"dictador",3,"dictador",8.64498006179432,"m",31108,108,2.596153846,2.037426498,0.33,97,0.00305686589152683,"spanish",-5.79036510634327,8,-1.6424099824384,-0.211928645205182,1.72208066502842,-0.274596524660753
"115",10780,"arm","01523","00305425974","TextGrid",1,"ORT-MAU","IntervalTier",0,5.205333,2.116,2.346,"años",9,"años",8.64498006179432,"m",6911,40816,981.1538462,4.610841081,0.23,98,0.00255365382206893,"spanish",-5.97023007399288,4,0.965946183044077,-1.03432303365135,-1.34363634528995,-0.274596524660753
"116",10888,"arm","01523","00319759547","TextGrid",1,"ORT-MAU","IntervalTier",0,4.864,3.096,3.466,"enchufe",9,"enchufe",11.1019736842105,"m",35410,63,1.514423077,1.806179974,0.37,99,0.000406753372099651,"spanish",-7.80730352155001,7,-1.87679635010973,0.117029110173284,0.955651412448826,0.789841653410591
"117",10923,"arm","01523","00361877205","TextGrid",1,"ORT-MAU","IntervalTier",0,3.584,1.206,1.706,"película",3,"película",7.53348214285714,"m",67005,6385,153.4855769,3.805228914,0.5,21,0.000983964945007195,"spanish",-6.92392028653929,8,0.149395489400109,1.1861418151533,1.72208066502842,-0.756128429737541
"118",10937,"arm","01523","00361877205","TextGrid",1,"ORT-MAU","IntervalTier",0,3.584,1.856,2.046,"llegó",5,"llegó",7.53348214285714,"m",56374,5614,134.9519231,3.749349761,0.19,47,0.00310168067777217,"spanish",-5.77581116028343,5,0.0927576144877913,-1.36328078902982,-0.577207092710356,-0.756128429737541
"119",10947,"arm","01523","00361877205","TextGrid",1,"ORT-MAU","IntervalTier",0,3.584,2.116,2.626,"corazón",7,"corazón",7.53348214285714,"m",23206,10517,252.8125,4.021933166,0.51,100,0.00220980980562591,"spanish",-6.11484882795867,7,0.369042131462551,1.26838125399791,0.955651412448826,-0.756128429737541
"120",10966,"arm","01523","00372393755","TextGrid",1,"ORT-MAU","IntervalTier",0,3.242667,1.086,1.406,"supo",3,"supo",7.70970315484137,"m",86814,1020,24.51923077,3.009025742,0.32,101,5.06400856622041e-05,"spanish",-9.89076708853808,4,-0.657618454789896,-0.294168084049801,-1.34363634528995,-0.679784571445421
"121",10987,"arm","01523","00372393755","TextGrid",1,"ORT-MAU","IntervalTier",0,3.242667,1.856,2.366,"huellas",6,"huellas",7.70970315484137,"m",48409,2150,51.68269231,3.33264041,0.51,102,0.00218873432834616,"spanish",-6.12443183448298,7,-0.329609777099751,1.26838125399792,0.955651412448826,-0.679784571445421
"122",11088,"arm","01523","00425054039","TextGrid",1,"ORT-MAU","IntervalTier",0,3.925333,2.706,2.886,"todos",9,"todos",10.6997291694743,"m",89019,67948,1633.365385,4.83218307,0.18,103,0.000321092554693522,"spanish",-8.04378114401548,5,1.19029353286568,-1.44552022787443,-0.577207092710356,0.615578108524406
"123",11118,"arm","01523","00458716248","TextGrid",1,"ORT-MAU","IntervalTier",0,4.437333,1.246,1.586,"como",4,"como",9.46514494179274,"m",19582,149587,3595.841346,5.174896756,0.34,104,0.000440345005752383,"spanish",-7.72795203431821,4,1.53766055323564,-0.129689206360566,-1.34363634528995,0.0807217808565029
"124",11124,"arm","01523","00458716248","TextGrid",1,"ORT-MAU","IntervalTier",0,4.437333,1.586,1.746,"habla",5,"habla",9.46514494179274,"m",46979,11774,283.0288462,4.070960916,0.16,105,0.00125323788519861,"spanish",-6.68202476857506,5,0.418735575665837,-1.60999910556367,-0.577207092710356,0.0807217808565029
"125",11181,"arm","01523","00465416991","TextGrid",1,"ORT-MAU","IntervalTier",0,3.242667,1.256,1.746,"cocinar",4,"cocinar",8.63486753342233,"m",18589,879,21.12980769,2.944482672,0.49,106,0.00580459113110476,"spanish",-5.14910610023108,7,-0.723037884556789,1.10390237630868,0.955651412448826,-0.27897755405284
"126",11221,"arm","01523","00480488759","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,0.766,1.276,"Amazonas",4,"amazonas",10.25390625,"m",5568,182,4.375,2.26245109,0.51,107,0.00578576162576418,"spanish",-5.15235527172759,8,-1.41433002757775,1.26838125399792,1.72208066502842,0.422435183032803
"127",11298,"arm","01523","00484004384","TextGrid",1,"ORT-MAU","IntervalTier",0,3.072,1.596,1.946,"animales",6,"animales",10.7421875,"m",6249,2471,59.39903846,3.393048466,0.35,108,0.00699031259959464,"spanish",-4.96323000276432,8,-0.268381506166147,-0.047449767515951,1.72208066502842,0.633972241735172
"128",11370,"arm","01523","00492283559","TextGrid",1,"ORT-MAU","IntervalTier",0,6.741333,2.906,3.126,"atún",11,"atún",9.49367135550195,"m",10973,377,9.0625,2.5774918,0.22,109,0.00472998912140765,"spanish",-5.35383237639476,4,-1.0950117242873,-1.11656247249597,-1.34363634528995,0.0930802190545154
"129",11611,"arm","01523","00568278289","TextGrid",1,"ORT-MAU","IntervalTier",0,3.413333,0.896,1.176,"ayudar",4,"ayudar",11.7187511444093,"m",11736,6932,166.6346154,3.8409212,0.28,110,0.00314915263077854,"spanish",-5.76062186843528,6,0.185572401920646,-0.623125839428267,0.189222159869235,1.05704685492994
"130",11636,"arm","01523","00568278289","TextGrid",1,"ORT-MAU","IntervalTier",0,3.413333,1.726,1.966,"tarta",8,"tarta",11.7187511444093,"m",87622,489,11.75480769,2.69019608,0.24,111,0.000909711174269307,"spanish",-7.00238339974538,5,-0.980777156116177,-0.952083594806732,-0.577207092710356,1.05704685492994
"131",11647,"arm","01523","00568278289","TextGrid",1,"ORT-MAU","IntervalTier",0,3.413333,2.066,2.576,"manzana",10,"manzana",11.7187511444093,"m",58123,789,18.96634615,2.897627091,0.51,112,0.00242300543173797,"spanish",-6.02274659540946,7,-0.770529666252585,1.26838125399792,0.955651412448826,1.05704685492994
"132",11920,"arm","01523","00641739941","TextGrid",1,"ORT-MAU","IntervalTier",0,4.266667,1.796,2.076,"auto",7,"auto",13.8281239196778,"m",11184,17816,428.2692308,4.25083458,0.28,113,0.000402570616862865,"spanish",-7.81764003087241,4,0.601051547449667,-0.623125839428266,-1.34363634528995,1.97088598470843
"133",12052,"arm","01523","00709062891","TextGrid",1,"ORT-MAU","IntervalTier",0,5.888,2.516,2.926,"antiguo",7,"antiguo",9.51086956521739,"m",6639,1286,30.91346154,3.109578547,0.41,114,0.00801057159811696,"spanish",-4.826993159884,7,-0.555700353209639,0.445986865551751,0.955651412448826,0.100530963268328
"134",12096,"arm","01523","00709062891","TextGrid",1,"ORT-MAU","IntervalTier",0,5.888,4.236,4.646,"Hawai",15,"hawai",9.51086956521739,"m",47358,430,10.33653846,2.63447727,0.41,115,5.41747028963511e-05,"spanish",-9.82329649470362,5,-1.03725251090624,0.445986865551751,-0.577207092710356,0.100530963268328
"135",12137,"arm","01523","00719459576","TextGrid",1,"ORT-MAU","IntervalTier",0,4.437333,2.026,2.446,"bujías",7,"bujías",7.21153900327066,"m",14165,31,0.7451923077,1.505149978,0.42,116,0.000766362146647862,"spanish",-7.1738557236445,6,-2.1819137032361,0.528226304396369,0.189222159869235,-0.895603178803842
"136",12203,"arm","01523","00732921942","TextGrid",1,"ORT-MAU","IntervalTier",0,3.669333,2.336,2.786,"cuatro",9,"cuatro",10.9011637809924,"m",24520,10355,248.9182692,4.015192042,0.45,117,0.000758697353008003,"spanish",-7.18390760447831,6,0.362209477111465,0.774944620930217,0.189222159869235,0.702845201498779
"137",12236,"arm","01523","00743864090","TextGrid",1,"ORT-MAU","IntervalTier",0,4.522667,1.086,1.346,"rojas",5,"rojas",10.170989816407,"m",81091,504,12.11538462,2.703291378,0.26,118,0.00124652173394624,"spanish",-6.68739821917494,5,-0.96750405138491,-0.787604717117499,-0.577207092710356,0.386513470945039
"138",12268,"arm","01523","00743864090","TextGrid",1,"ORT-MAU","IntervalTier",0,4.522667,2.266,2.726,"México",11,"méxico",10.170989816407,"m",59870,1669,40.12019231,3.222716471,0.46,119,0.000976193932646885,"spanish",-6.93184928980724,6,-0.441026253060853,0.857184059774832,0.189222159869235,0.386513470945039
"139",12437,"arm","01523","00787726215","TextGrid",1,"ORT-MAU","IntervalTier",0,2.986667,1.296,1.636,"mismo",5,"mismo",6.36160643285642,"m",60423,31065,746.7548077,4.492285338,0.34,120,0.000668618331173866,"spanish",-7.31029716710335,5,0.845780701255709,-0.129689206360568,-0.577207092710356,-1.26381767821534
"140",12700,"arm","01523","00876671972","TextGrid",1,"ORT-MAU","IntervalTier",0,3.242667,1.636,1.826,"cerca",6,"cerca",10.1768081643906,"m",17112,10664,256.3461538,4.02796086,0.19,121,0.000858222696716744,"spanish",-7.06064693887152,5,0.375151668927833,-1.36328078902981,-0.577207092710356,0.389034141601464
"141",12731,"arm","01523","00918467789","TextGrid",1,"ORT-MAU","IntervalTier",0,3.669333,0.946,1.226,"gusta",3,"gusta",9.5385183083683,"m",46817,24964,600.0961538,4.39733157,0.28,122,0.00101721502252253,"spanish",-6.89068675602111,5,0.749537659876087,-0.623125839428266,-0.577207092710356,0.112509170096791
"142",12768,"arm","01523","00918467789","TextGrid",1,"ORT-MAU","IntervalTier",0,3.669333,2.336,2.716,"alemán",9,"alemán",9.5385183083683,"m",4611,808,19.42307692,2.907948522,0.38,123,0.00947019522141078,"spanish",-4.65960575727532,6,-0.760068091827967,0.199268549017903,0.189222159869235,0.112509170096791
"143",12826,"arm","01523","00931089251","TextGrid",1,"ORT-MAU","IntervalTier",0,5.12,2.421,2.726,"salir",10,"salir",9.1796875,"m",81981,17219,413.9182692,4.236033147,0.305,124,0.00132708845531014,"spanish",-6.624767867745,5,0.586049141976966,-0.417527242316723,-0.577207092710356,-0.042946346112409
"144",12940,"arm","01523","00957798349","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,1.116,1.456,"dicen",4,"dicen",8.056640625,"m",31081,8786,211.2019231,3.943840626,0.34,125,0.00220646785661353,"spanish",-6.11636229695039,5,0.289889258259459,-0.129689206360568,-0.577207092710356,-0.529481581127858
"145",12993,"arm","01523","00973435772","TextGrid",1,"ORT-MAU","IntervalTier",0,4.437333,1.076,1.426,"aprender",3,"aprender",10.817308504906,"m",7762,2708,65.09615385,3.432809005,0.35,126,0.0124747127871631,"spanish",-4.38405166068269,8,-0.228081102286934,-0.047449767515951,1.72208066502842,0.666516756652715
"146",13006,"arm","01523","00973435772","TextGrid",1,"ORT-MAU","IntervalTier",0,4.437333,1.456,1.676,"hacer",5,"hacer",10.817308504906,"m",47083,76037,1827.8125,4.881030685,0.22,66,0.00240490663125678,"spanish",-6.03024419894029,5,1.23980439621278,-1.11656247249597,-0.577207092710356,0.666516756652715
"147",13033,"arm","01523","00973435772","TextGrid",1,"ORT-MAU","IntervalTier",0,4.437333,2.656,2.816,"esos",9,"esos",10.817308504906,"m",38938,16591,398.8221154,4.219898739,0.16,127,0.00265800625210278,"spanish",-5.93017896651071,4,0.569695662494407,-1.60999910556367,-1.34363634528995,0.666516756652715
